,BLACK,BLUCLLR,CD,CITY,COAST,CONSTRCT,DC,ENROLL,FARMER,FORBORN,GVTWRKR,INTRLAND,LANDSQMI,MANUF,POPSQMI,POPULATN,PORT,RURLFARM,SC,STATE,TRANSPRT,UNEMPLYD,UNION,URBAN,VABEDS,WHLRETL,ACEREGIO,AGE65,BANK,CVLLBFRC,FLOOD,MDNINCM,MILTINST,MILTMAJR,MILTPOP,NUCPLANT,ID,YEAR,party,candidatevotes,totalvotes,winratio,prev_party,prev_candidatevotes,prev_totalvotes,prev_winratio,flip
10,0.005679200378762840,1.3105929212421200,4,1,0,-0.790624565049002,0,-0.5501060799947800,0.03314825613720900,0.0006467161797695030,-1.1098143639580700,2.67280737994191E-07,462,1.4703824045314100,-0.25881395584410100,0.028191092504657600,0.0,0.03834325725788660,3,MA,-0.08611842596703750,0.4207085065418050,-0.9717684423912030,0.6747530251373630,0.2878526194588370,-0.7734003823391920,1.0,-0.19186617588294700,0.05616335774689050,0.064253079999124,0.03097272780451210,-0.6078296444505910,0.11038961038961000,0.07575757575757580,0.11599468092598500,0,1978-MA-4,1978,0,0.012560144920540200,-1.0193564988139700,2.2305767826702300,0.0,0.00040230827071903300,0.7970400044532530,-1.1155674906465500,0.0
11,0.010252026671683500,0.2891316511989810,5,0,0,-0.4853758364301190,0,-0.36074616904450600,0.01948416968685910,0.0008320965985942540,-0.9100202960787280,2.67280737994191E-07,395,0.36645689923737700,-0.24757043650750500,0.0289750685013328,0.0,0.012749657839242400,3,MA,0.5695442179265150,0.44357479302366700,-0.9717684423912030,1.0007813174718800,0.5397236614853200,-0.9555933957004870,1.0,-0.25396829674573500,0.05616335774689050,-0.028830756212928000,0.03097272780451210,-0.5291596773854580,0.11038961038961000,0.07575757575757580,0.11548165690591700,0,1978-MA-5,1978,0,-0.562333951135959,0.055434101228878200,-1.0876640938483000,0.0,0.9641638917917050,0.8769794353536510,-0.06898178913092390,0.0
12,0.0037069467625520700,1.7656008870172700,6,0,1,-1.0428158940705700,0,-0.7389726820299220,0.021227820395782700,0.000590146759889858,-1.1004064408770700,2.67280737994191E-07,313,1.7424800961119900,-0.24991422236529200,0.018796688096891100,0.0,0.010904313159985500,3,MA,-0.27285986284732800,0.5298227984908130,-0.9717684423912030,1.0871831632788000,0.0,-0.6671891336302180,1.0,0.7797590705783570,0.05616335774689050,1.520606003934320,0.03097272780451210,-0.6178799926659600,0.11038961038961000,0.07575757575757580,0.12402125204810100,0,1978-MA-6,1978,0,-0.374029487819439,0.19532023194862500,-0.9803400159414580,0.0,0.33942445218920000,1.0132808588626900,-0.9279922284727020,0.0
13,0.012433553501786300,1.1656386173256800,7,0,1,-0.8447647687197270,0,-0.6757769073095750,0.01477619650028330,0.0006787803882258220,-0.962949625332358,2.67280737994191E-07,136,1.1034826262340000,-0.13384141610982100,0.024759889787417300,0.0,0.007434857141046460,3,MA,0.12245064980021300,0.5560258037820210,-0.9717684423912030,1.155465893040730,0.0,0.3470949576306730,1.0,0.10911306907316700,0.05616335774689050,0.5153858650230470,0.03097272780451210,-0.6272372134182000,0.11038961038961000,0.07575757575757580,0.1184810627122960,0,1978-MA-7,1978,0,0.9417964292573700,0.03725452497386350,1.1834693622213800,0.0,1.458026554508160,0.8146237907443530,0.5903717167473030,0.0
14,0.010061174663636200,0.332184925167842,8,0,1,-0.4537403358355430,0,-0.37177510841608800,0.01953501386962710,0.0008250414345313950,-0.9155718826970120,2.67280737994191E-07,83,0.40658120541685200,0.025881096079191600,0.03028099261841980,0.0,0.012695848299486600,3,MA,0.5449800395459610,0.4460897516279930,-0.9717684423912030,1.0033007620012400,0.0,-0.9471836385531820,1.0,-0.35258880564724800,0.05616335774689050,-0.1766513969607750,0.03097272780451210,-0.5291596773854580,0.11038961038961000,0.07575757575757580,0.11466695542334400,0,1978-MA-8,1978,0,-0.2367676573650380,-0.5725604783320320,0.4716069071584880,0.0,0.6584538309912910,0.23766257300591200,0.42073836747702900,0.0
15,0.028202487834535800,1.3358234183802300,9,0,1,-0.45628620065911700,0,-0.7626215290829580,0.06073838363967710,0.0038652854137406100,-1.0159862094802400,2.67280737994191E-07,3634,1.0180964333080800,-0.31079023353643700,0.02465450291917570,0.0,0.06804159979176520,3,MA,-0.16452610055477000,0.5234034034827910,-0.9717684423912030,0.3600905418899400,0.0,-0.7386712498824990,1.0,0.11919231873831300,0.05616335774689050,0.5304934847296880,0.03097272780451210,-0.7613573775336470,0.11038961038961000,0.07575757575757580,0.11856432713403600,0,1978-MA-9,1978,0,-0.11078836424891600,-0.9342198745549830,1.66876482106973,0.0,-0.14759930604606100,-0.2945267864143290,0.08562577817074930,0.0
16,0.021809330732408100,-0.04520048678573910,10,1,1,-0.6201698724214510,0,-0.5136302741794040,0.008358834166908190,0.0008629062775983790,-0.7704803054036920,2.67280737994191E-07,144,-0.029976438197714800,-0.13360785947866900,0.02712237830365090,0.08892831859301920,0.005333584916841500,3,MA,0.7740539061068460,0.5244966452218710,-0.9717684423912030,1.1486436071469300,0.0,1.1224205289058100,1.0,-0.10344084709499500,0.05616335774689050,0.19679233481910800,0.03097272780451210,-0.5291596773854580,0.11038961038961000,0.07575757575757580,0.1167251602883710,0,1978-MA-10,1978,4,-0.23893737608393800,-0.045106859624942500,-0.46588184353556900,4.0,1.8572751798255300,0.19868578183293200,2.1734068110600300,0.0
17,0.02182718123448730,0.04353078428505300,11,1,1,-0.490998534241747,0,-0.4542473565054380,0.009267583762891130,0.0008556077720038950,-0.7744832747218790,2.67280737994191E-07,94,-0.0004530614783448750,-0.009930239972726510,0.030929035553069900,0.08892831859301920,0.005763830115856820,3,MA,0.8012797350551420,0.5350941231839940,-0.9717684423912030,1.1651150205990800,0.0,0.9521127031096260,1.0,-0.3994228556677870,0.05616335774689050,-0.24685017569316500,0.03097272780451210,-0.6102555905715420,0.11038961038961000,0.07575757575757580,0.11428006054304400,0,1978-MA-11,1978,0,0.6171251444579950,-0.41809555699232200,1.6622101918789700,0.0,0.6214465333551600,0.4580014967049540,0.045823215082744800,0.0
18,0.031134201118625300,-0.12004817069680500,12,1,1,-1.1370639025848200,0,-0.5403517702279380,0.0009507144278896060,0.0008687174737439190,-0.6683870826572580,2.67280737994191E-07,11,-0.26585449062212300,1.1284773550292300,0.010481267663095100,0.08892831859301920,0.0,3,MA,0.9695797593333850,0.6121774309946880,-0.9717684423912030,1.3017921004373100,0.0,2.5206510649269900,1.0,2.249378844325640,0.05616335774689050,3.723394643242370,0.03097272780451210,-0.7308597691559740,0.11038961038961000,0.07575757575757580,0.13616174312674500,0,1978-MA-12,1978,0,1.7849762449058300,0.12881986895202000,2.233092362441240,0.0,3.120652477814900,1.0257555984182800,2.1741341264021700,0.0
19,0.0008879461664567820,1.5263278169022900,1,0,1,-0.8906807624367020,0,-0.730021846972529,0.10311402364430000,0.00047003188513379700,-1.1564525961080400,0.0,2888,1.2884459444870700,-0.3109449704462880,0.015913922304681200,0.0,0.14076350857814300,4,NH,-0.27757687358145300,0.4566677006494860,-1.7494641310415800,-0.11359134523085900,0.0,-0.8353834753228700,1.0,1.24739139061536,0.0042251891898473700,0.7021765856401480,0.03097272780451210,-0.7883893485956740,0.14285714285714300,0.08333333333333330,0.09416643022735540,0,1978-NH-1,1978,0,-0.7646331001893830,-0.6198625062110220,-0.43353615902187900,0.0,-0.03991413669502190,-0.13437712708338200,-0.0127270953948803,0.0
20,0.0006658809521960850,1.0781166523904000,2,0,0,-0.7197321998570360,0,-0.5918261977082170,0.12575953069563900,0.00018390560225156900,-1.0954409747993800,0.0,6126,0.8626607172643190,-0.31409140370024000,0.019743476700995300,0.0,0.1696828765143830,4,NH,-0.08651448385724890,0.39753244204406300,-1.7494641310415800,-0.4026055525936280,0.0,-1.035335485163910,1.0,0.7013295747906580,0.0042251891898473700,0.05358616731672880,0.03097272780451210,-0.6778355182266120,0.14285714285714300,0.08333333333333330,0.0934257255301929,0,1978-NH-2,1978,4,-0.7147838126226590,-0.7982155663979010,0.020534684366371000,4.0,-0.23005222700882800,0.01837073309011930,-0.5343947544391510,0.0
21,0.01866758670232040,1.798073897634260,1,1,1,-0.39422784728665600,0,-0.6264714338114270,0.024582706234577600,0.0009812290426306420,-0.6456815147517810,0.0,226,1.601194946607930,-0.18889876308966200,0.03119953342655860,0.0,0.017307146881312900,5,RI,-0.1946836763728410,0.5451801177469400,-1.4749832997532100,1.0497805392142300,0.0,-0.4248522697060960,1.0,0.3400794917116060,0.007451918686416690,0.738308360034719,0.03097272780451210,-0.6806080280791270,0.2857142857142860,0.16666666666666700,0.22072079651792500,0,1978-RI-1,1978,0,-0.6542215388813670,-0.4890925108307470,-0.4588686704956280,0.0,0.20463185096311100,0.38483200405831600,-0.40672781984542500,0.0
22,0.01581265034043090,1.911804466385500,2,1,1,-0.2757454315447280,0,-0.5293134193541150,0.023066043450591800,0.0008831660107585780,-1.1331251235529600,0.0,832,1.7418787148498100,-0.2808087120182780,0.03364133442846000,0.0,0.016871443528882400,5,RI,-0.21994974848655500,0.5553819110995570,-1.4749832997532100,0.934585269863414,0.0,-0.5099415300748030,1.0,0.13842200977403100,0.007451918686416690,0.4422991467800400,0.03097272780451210,-0.5405962805270850,0.2857142857142860,0.16666666666666700,0.21396639560253900,0,1978-RI-2,1978,0,-0.6371621254540170,-0.059773474284785300,-1.0597794276926000,0.0,1.2464341590073800,0.6540047490278130,0.5621118387695930,0.0
23,0.09009813261954140,1.1410193421431500,1,0,1,-0.376258400672176,0,-0.5881110664315330,0.07063921817270810,0.0003478307621121360,-1.1793816208016800,1.9696534384495E-05,900,1.2761783892115100,-0.28319520998094200,0.03420271184630020,0.0,0.07808925530778110,12,NJ,0.4664700598784100,0.5168990849452870,-0.8894241930046910,0.08959093232341120,0.0,-1.2703583921743800,2.0,-0.6631560651748560,0.0397131254832484,-0.16585094560571400,0.03097272780451210,-0.7932412408375770,0.05102040816326530,0.07142857142857140,0.12461459478584100,0,1978-NJ-1,1978,0,-0.1300174963951660,-0.630664863116176,0.8052456812233170,0.0,0.7547775945106710,0.527379823929486,0.12280662620036800,0.0
24,0.13854593653780200,0.06760297014004820,2,0,1,-0.6183242363562730,0,-1.0163020790584600,0.10353834458332900,0.000480057287042915,-1.0160398793775000,1.9696534384495E-05,1345,-0.39287029740932900,-0.30356586732563900,0.015250994382673600,0.0,0.11272780388286700,12,NJ,0.157764098778977,0.5952062100874340,-0.8894241930046910,0.08049941035731560,0.0,-0.09479173468192000,2.0,1.2303389502198900,0.0397131254832484,2.9756439614204000,0.03097272780451210,-0.6324356693916670,0.05102040816326530,0.07142857142857140,0.1482266022111220,0,1978-NJ-2,1978,0,0.05093704476108120,0.004215121171271460,-0.09801299041156630,0.0,0.8962160666237250,1.1550884988181100,-0.4528235927085260,0.0
25,0.06787663368101550,0.6948914942879560,3,0,1,-0.11312773627936200,0,-0.6923257541830300,0.07985651109136600,0.0009136126116586930,-0.6275105426589690,1.9696534384495E-05,1311,0.2746034459048550,-0.2984214757545390,0.025092029979948600,0.0,0.07825615373611010,12,NJ,0.466349749209563,0.46391144011507200,-0.8894241930046910,-0.36198325419467700,0.0,-0.7435407298332630,2.0,0.0208753853236506,0.0397131254832484,0.9690246682805750,0.03097272780451210,-0.5069795985653330,0.05102040816326530,0.07142857142857140,0.13314451197969700,0,1978-NJ-3,1978,0,-0.7469498926303490,-0.3613085328063680,-0.826873979920401,0.0,0.49390648002646500,0.7050410568768250,-0.4260690565542360,0.0
26,0.07953968729651430,1.2183212601826400,4,0,1,-0.5979202195553150,0,-0.5445205477267380,0.07432537730429750,0.0004031990875958770,-0.6682186568808250,1.9696534384495E-05,1047,1.0530298509047400,-0.294103984580453,0.02421856118717840,0.0,0.08336647048331920,12,NJ,0.13405503655952900,0.4362108782716410,-0.8894241930046910,-0.40120159993434400,0.0,-0.8382297461094820,2.0,0.10336446381772900,0.0397131254832484,1.1058821819616500,0.03097272780451210,-0.47544229899296700,0.05102040816326530,0.07142857142857140,0.1341731562159220,0,1978-NJ-4,1978,0,-1.1290916019965800,-0.9861414469316240,-0.46983864465445000,0.0,0.1110657102184060,0.09356218062854680,-0.1384348640003860,0.0
27,0.028747373668003500,1.3040620306644300,5,0,1,-0.40745567863318700,0,-0.5393509059842340,0.06100447864727960,0.0009178314954265270,-1.175424853364750,1.9696534384495E-05,892,1.1896986378667800,-0.28683220887814900,0.0286741152122229,0.0,0.07400398874286720,12,NJ,0.4664207520834650,0.394791944120901,-0.8894241930046910,-0.1454259544340940,0.7360391479562470,-1.1505460226909900,2.0,-0.28250381634262200,0.0397131254832484,0.46568866307141800,0.03097272780451210,-0.2692368787121130,0.05102040816326530,0.07142857142857140,0.12936135337395500,0,1978-NJ-5,1978,4,-0.27530728610949600,-0.5388536118263580,0.3285797154941990,4.0,0.7872899670240830,0.7297197384578640,-0.09976740745490650,0.0
28,0.06729501429863320,1.1052162755768500,6,0,1,-0.4233267576107500,0,-0.4194810946490730,0.008949504739579880,0.0008074542098280750,-1.165287033891740,1.9696534384495E-05,103,1.5165940290135200,-0.05063732087435260,0.028693398335760000,0.0,0.0019632031120720200,12,NJ,1.0861512694970800,0.3342089586075740,-0.8894241930046910,1.0571797291212200,0.0,-1.1337534502516100,2.0,-0.28400081589438400,0.0397131254832484,0.4632049932283790,0.03097272780451210,-0.3939998220753190,0.05102040816326530,0.07142857142857140,0.12934268569104900,0,1978-NJ-6,1978,4,-0.581590204766195,-0.37485099975575600,-0.5201837519934310,4.0,0.4596016527095140,0.8777196152693960,-0.6563811484063460,0.0
29,0.019965902088634200,0.7439051034186630,7,0,0,-0.3450124313074360,0,-0.5945789683692260,0.12313780988839200,0.000720278749881981,-1.2280459516062000,1.9696534384495E-05,1514,0.6619358829113370,-0.30134016734923600,0.024282550582184000,0.0,0.11499412492000700,12,NJ,0.7089672019057720,0.37013541093404900,-0.8894241930046910,0.14846712055015700,0.0,-1.432261699022050,2.0,0.09719528351825790,0.0397131254832484,1.095646903635720,0.03097272780451210,-0.4899979757186740,0.05102040816326530,0.07142857142857140,0.13409622613168400,0,1978-NJ-7,1978,0,-0.882313219205713,-0.358445469106303,-1.064129092362850,0.0,0.3108554802435730,0.8568862586164920,-0.8083700782153810,0.0
30,0.024456643771918800,2.479771239913960,8,0,0,-0.6022746222317010,0,-0.8490254331878320,0.011768093277161800,0.0005550246471362490,-1.238372811760700,1.9696534384495E-05,121,2.139888365063800,-0.10778754558950100,0.025380908457854000,0.0,0.004280079685045640,12,NJ,0.29840615012800200,0.5242335396869630,-0.8894241930046910,1.1137910948583400,0.0,-0.6807227652170690,2.0,-0.005610826271759960,0.0397131254832484,0.925081432012773,0.03097272780451210,-0.34998622816663200,0.05102040816326530,0.07142857142857140,0.13281422717843100,0,1978-NJ-8,1978,0,-1.122663810291840,-1.338210457999760,0.4610064342744620,0.0,-0.011372740977141000,-0.20742024754928300,0.15618444105593300,0.0
31,0.026725683237868800,0.9677370910247780,9,0,1,-0.40083828500251200,0,-0.5970577189912350,0.013139474413947200,0.0008761371884370500,-1.189986560594180,1.9696534384495E-05,123,0.9832494135509200,-0.1247708908087270,0.022759069363330600,0.0,0.005390161332914660,12,NJ,1.4989516924942500,0.3945579902214740,-0.8894241930046910,0.9779819723070200,0.0,-1.396922498411130,2.0,0.24982596659724000,0.0397131254832484,1.3488762544658700,0.03097272780451210,-0.4574209849516150,0.05102040816326530,0.07142857142857140,0.1359995407920800,0,1978-NJ-9,1978,4,-1.0146660610586000,-0.34023076323533600,-1.3156341214675500,4.0,-0.049620968861876100,0.6618037178961440,-1.0447204021466800,0.0
32,0.07927886872169300,0.7433342797730720,10,1,0,-0.7142996303837810,0,-0.7422405312511160,0.0026167509711874500,0.0006868479626139240,-1.039090865806040,1.9696534384495E-05,44,0.8209245856580030,0.24038476408295900,0.02406171231032130,0.0,0.0009195806083422550,12,NJ,0.9896368470670730,0.50593741357117,-0.8894241930046910,1.238524234472900,0.0,-0.11251718627648300,2.0,0.11857276304606500,0.0397131254832484,1.1311142497420800,0.03097272780451210,-0.556191648447486,0.05102040816326530,0.07142857142857140,0.13436280470793600,0,1978-NJ-10,1978,0,-1.5138098523415100,-1.8574437465741400,1.2892490934033800,0.0,-0.5793327276490980,-1.063519559366760,0.9846275837633510,0.0
33,0.09219567043595620,0.5051271314086630,11,1,0,-0.6905845981292120,0,-0.7740728279096660,0.002750779721742110,0.0006784820598693210,-1.0391581146110600,1.9696534384495E-05,32,0.7429458959011690,0.44946536305989400,0.024052529244053400,0.0,0.0011487941478063600,12,NJ,0.5838400447409270,0.4875052576769500,-0.8894241930046910,1.225917743109930,0.0,0.11657695588367700,2.0,0.11946700095655700,0.0397131254832484,1.1325978785969900,0.03097272780451210,-0.4574209849516150,0.05102040816326530,0.07142857142857140,0.13437395591351700,0,1978-NJ-11,1978,0,-0.6128341543183530,-0.7790172312802870,0.18817286489417100,0.0,0.5452534160909040,0.4535423640418110,-0.047517615971020500,0.0
34,0.09219567043595620,0.5051271314086620,12,1,1,-0.6243596517804650,0,-0.7740728279096660,0.0027507797217421100,0.0006784820598693210,-1.0391581146110600,1.9696534384495E-05,64,0.7429458959011680,0.08782492906353100,0.026255781023075200,0.0,0.0011487941478063600,12,NJ,0.5838400447409270,0.48750525767695,-0.8894241930046910,1.225917743109930,0.0,0.1165769558836770,2.0,-0.0835344921092854,0.0397131254832484,0.795798388025273,0.03097272780451210,-0.556191648447486,0.05102040816326530,0.07142857142857140,0.1318425139384160,0,1978-NJ-12,1978,4,-0.4350257053045110,-0.707019083387238,0.3855161592004480,4.0,0.7644016979942850,0.3898868912877900,0.3314383390294050,0.0
35,0.02767311636025100,1.6950295508744900,13,1,1,-0.8785171860574030,0,-0.6150627936968510,0.0020812736399220800,0.0007202717709891130,-1.0388221905368100,1.9696534384495E-05,18,1.1324683440960800,0.9567094983217470,0.021524923144445000,0.0,3.81698379016811E-06,12,NJ,2.6108933897593600,0.5795783421544630,-0.8894241930046910,1.288890221798220,0.0,-1.0278037896714500,2.0,0.38293297212824900,0.0397131254832484,1.5697138994374300,0.03097272780451210,-0.556191648447486,0.05102040816326530,0.07142857142857140,0.13765939390888300,0,1978-NJ-13,1978,4,-0.9109806277791770,-0.35860355237808600,-1.1132557066134800,0.0,-0.10926834947808500,0.7828863202107260,-1.2328390332832900,1.0
36,0.02767311636025100,1.6950295508744900,14,1,1,-0.8785171860574030,0,-0.6150627936968510,0.0020812736399220800,0.0007202717709891130,-1.0388221905368100,1.9696534384495E-05,12,1.1324683440960800,1.5938896015906200,0.021524923144445000,0.0,3.81698379016811E-06,12,NJ,2.6108933897593600,0.5795783421544630,-0.8894241930046910,1.288890221798220,0.0,-1.0278037896714500,2.0,0.38293297212824900,0.0397131254832484,1.5697138994374300,0.03097272780451210,-0.5814908008516920,0.05102040816326530,0.07142857142857140,0.13765939390888300,0,1978-NJ-14,1978,0,-1.190142062449630,-1.1273976326734900,-0.2939594071428480,0.0,-0.9949340560202890,-0.34151918447976100,-1.2678230970230700,0.0
37,0.04588421523086320,-0.7932595323447650,1,0,0,0.008603091682809700,0,-0.7679443605378790,0.0827948628516804,0.0009893875128294980,-0.9148210616447890,4.81722130092608E-05,1072,-1.159267945514150,-0.2965097124640840,0.021092455979498300,0.0,0.09630069066410840,13,NY,0.42490052085882000,0.3366549302162410,-0.19407275374082200,-1.44642874045849,0.8042602187679910,-1.0655897128400200,2.0588235294117600,0.45662140150440100,0.33132423760905400,1.6909454792965800,0.029150802639540800,-0.1957653676204470,0.04411764705882350,0.049019607843137300,0.10351207054542400,0,1978-NY-1,1978,4,-0.9574939728155930,-0.16372200788592300,-1.4377133844389800,0.0,0.5660183155842030,0.7543081541955200,-0.39560619106822300,1.0
38,0.03639192247500480,-0.8320953484571530,2,0,1,0.4656716171304600,0,-0.12414312635820700,0.024270566162759900,0.000862873363617177,-0.7863326465538680,4.81722130092608E-05,150,-0.8470533866937830,-0.1314037471409450,0.029376123790890800,0.0,0.011683925816668900,13,NY,1.1814359110981500,0.3216064049818780,-0.19407275374082200,-0.6181170036230720,0.0,-0.9799414761685040,2.0588235294117600,-0.3159864266870140,0.33132423760905400,0.40930637977029600,0.029150802639540800,-0.1957653676204470,0.04411764705882350,0.049019607843137300,0.1004973272532810,0,1978-NY-2,1978,0,-1.24983644870336,-0.902761303470218,-0.9030738876259910,0.0,-0.5261933367811210,-0.10440886708007200,-0.8188884766282450,0.0
