ACEREGIO,AGE65,BANK,BLACK,BLUCLLR,CD,CITY,COAST,CONSTRCT,CVLLBFRC,DC,ENROLL,FARMER,FEDWRKR,FINANCE,FIPSTATE,FLOOD,FORBORN,GVTWRKR,INTRLAND,LANDSQMI,LOCLWRKR,MANUF,MARINE,MDNINCM,MILTINST,MILTMAJR,MILTPOP,NUCPLANT,POPSQMI,POPULATN,PORT,RURLFARM,SC,STATE,STATWRKR,TRANSPRT,UNEMPLYD,UNION,URBAN,VABEDS,VETERANS,WHLRETL,ID,party,candidatevotes,totalvotes,winratio,prev_party,prev_candidatevotes,prev_totalvotes,prev_winratio,flip
1,-0.61252556,0.008851181,0.110357086,1.040601128,1,0,0,0.067339131,0.225258273,0,0.733379327,0.027826938,0.054574736,35710,9,0.003805384,0.18005882,-0.284396984,0,382,-0.162999128,0.711866856,0,-0.784872232,0,0,0.004128181,0,-0.1813838,0.240939478,0,0.008314186,1,CT,-0.022253042,-1.651340148,0.074255272,0.298336089,0.754212858,0.07783122,0.014364419,-0.196318177,1978-CT-1,0,-0.142401873,0.222135976,-0.717238168,0,0.677962969,1.294772863,-0.839329995,0
1,-0.942645717,0.008851181,0.02420253,1.390407635,2,0,0,-0.233675762,-0.750018044,0,0.983001605,0.059342293,0.073574127,10978,9,0.003805384,0.101323257,0.037985287,0,1834,-0.914300471,1.157909497,1,-0.877989707,0.230769231,0.2,0.170725766,1,-0.313664905,0.241044349,0,0.046498857,1,CT,0.909531439,-1.551278449,0.095542196,0.298336089,-0.865752225,0.316134674,0.012484898,-1.31572595,1978-CT-2,0,0.223795745,0.118467406,-0.000340119,0,1.085325715,1.184667223,-0.281868075,0
1,-0.716922193,0.008851181,0.095028883,1.396595009,3,0,1,-0.4476716,-0.048659167,0,0.778713126,0.019279928,0.064270117,16392,9,0.003805384,0.124940143,-0.638677465,0,382,-0.128781861,0.960061287,0,-0.831024698,0,0,0.002552548,0,-0.181425124,0.240764693,0,0.006939381,1,CT,-0.747315904,-0.599430282,0.095961369,0.298336089,0.716970752,0,0.014607005,-0.251743403,1978-CT-3,0,-0.298619797,0.114374752,-0.815181198,0,0.48135058,1.248329205,-1.010902537,0
1,-0.68584943,0.008851181,0.107426833,1.123150559,4,0,1,-0.458548982,0.00354454,0,0.807239912,0.010129824,0.039235234,21367,9,0.003805384,0.187522586,-1.095560663,0,188,-0.245162812,1.327684359,0,-0.731163113,0,0,0.003061457,0,-0.008997251,0.240866767,0,0.001032497,1,CT,-1.155585287,-1.255573723,0.086613712,0.298336089,0.985821159,0,0.01427031,-0.22746515,1978-CT-4,4,-0.637501051,-0.294313794,-0.799043688,4,0.615876355,0.950826362,-0.565321592,0
1,-0.821128928,0.008851181,0.039394081,1.641063012,5,0,1,-0.391730779,-0.350338412,0,1.248402774,0.0205383,0.020051003,13627,9,0.003805384,0.143385875,-1.09066525,0,585,-0.512353196,1.896595732,0,-0.771140249,0,0,0.002237073,0,-0.23938708,0.240796853,0,0.007579277,1,CT,-0.733025102,-1.383651877,0.115539346,0.298336089,0.290306215,0,0.014174088,-0.97323952,1978-CT-5,0,-0.301047918,0.444780005,-1.216861349,4,1.496129751,1.504962392,-0.18099544,1
1,-0.913291143,0.008851181,0.01473326,1.813574515,6,0,0,-0.250102828,-0.183245021,0,1.210809208,0.044986935,0.018983368,18225,9,0.003805384,0.136370032,-0.980701116,0,1491,-0.570860498,1.879117366,0,-0.79567906,0,0,0.003522567,0,-0.30567121,0.240817828,0,0.031589709,1,CT,-0.490975118,-1.458573095,0.11396554,0.298336089,-0.231087048,0,0.014663843,-0.864072155,1978-CT-6,0,0.30067745,0.468416439,-0.395959233,0,0.862502164,1.54720646,-0.87198083,0
1,-0.292278362,0.000495708,0.002038372,1.645786905,1,0,1,-0.229014027,-0.749512483,0,0.862780257,0.086325153,0.11036264,12187,23,0.003805384,0.064725513,-0.341077764,0.000371595,4569,-1.022021496,0.477379013,1,-1.056505493,0.076923077,0,0.06418445,1,-0.334772003,0.2273244,0.131169177,0.058942535,2,ME,-0.073851652,-0.833254332,0.0787164,-0.267976038,-0.576188122,0.325317009,0.014114481,-0.579633579,1978-ME-1,4,0.333773797,0.653415255,-0.583579638,4,1.166740909,1.839803418,-0.818784261,0
1,-0.491348675,0.000495708,0.003074008,1.828415614,2,0,1,-0.590631475,-1.095609827,0,1.155640371,0.154151908,0.05561905,8021,23,0.003805384,0.078479487,-0.828432739,0.000371595,26351,-0.963725412,0.726197884,0,-1.134103388,0.076923077,0.2,0.064156527,0,-0.346086072,0.230541849,0,0.100875831,2,ME,-0.346538542,-1.000512875,0.142446469,-0.267976038,-0.877261308,0,0.011088481,-1.28079182,1978-ME-2,4,-0.533276591,0.230663843,-1.320177846,4,1.848374496,1.189229506,0.559977638,0
1,-0.439318588,0.02162639,0.009242004,1.259549008,1,0,0,-0.752904253,-0.407011168,0,0.746303606,0.066466057,0.045854966,10888,25,0.003805384,0.093446698,-0.100805847,0.000293074,2473,-0.510874673,1.004277158,0,-0.924629698,0.076923077,0,0.014323237,1,-0.324500104,0.190629269,0,0.044705256,3,MA,0.461287985,-1.417730216,0.127954906,0.267446337,0.061313526,0.310013118,0.014789372,-1.067903628,1978-MA-1,4,0.623617561,-0.510683621,2.072050999,4,0.941020939,1.11903907,-0.372340075,0
1,-0.557393234,0.02162639,0.050827508,1.825386837,2,0,0,-0.97711151,-0.441314261,0,1.101715289,0.029319793,0.04809938,14405,25,0.003805384,0.11947029,-0.951101307,0.000293074,1233,-0.621763963,1.511013443,0,-0.928123635,0.076923077,0.2,0.065169648,0,-0.300101393,0.194589206,0,0.017810226,3,MA,-0.879344982,-1.342845771,0.119341747,0.267446337,0.20637501,0,0.014309551,-0.523923379,1978-MA-2,0,-0.173518773,-0.374363959,0.200722239,0,0.84799139,0.544172331,0.227952839,0
1,-0.501331358,0.02162639,0.009707193,1.474336712,3,0,0,-0.893866241,-0.381652015,0,1.074070593,0.023726708,0.031559218,13736,25,0.003805384,0.123409503,-0.708990981,0.000293074,543,-0.456380507,1.235107818,0,-0.879777302,0,0,0.00480582,0,-0.239292633,0.190636261,0,0.014664472,3,MA,-0.453367708,-1.213865911,0.103072738,0.267446337,0.218950756,0,0.014671728,-0.466371429,1978-MA-3,0,0.295398926,-0.027281588,0.363968672,0,1.826235528,0.216088829,2.157343508,0
1,-0.489197779,0.02162639,0.011975996,0.40047841,4,0,0,-0.942703466,-0.195821452,0,0.606643727,0.016559859,0.063604873,18526,25,0.003805384,0.178308359,-0.485897426,0.000293074,391,-0.154761638,0.481788032,0,-0.754158092,0.076923077,0.2,0.129807915,0,-0.194689442,0.199986576,0,0.006743411,3,MA,-0.63369516,-1.482337132,0.072776115,0.267446337,0.69353679,0,0.013037575,-0.082579196,1978-MA-4,0,0.084680239,-0.878968468,2.071092835,0,0.12704106,1.003836653,-1.189324859,0
1,-0.851096364,0.02162639,0.005198863,1.248331083,5,0,0,-0.730927502,-0.485935127,0,1.501610184,0.023755093,0.132564269,13348,25,0.003805384,0.124337139,-0.383050383,0.000293074,481,-0.655558794,1.270642109,0,-0.825418148,0.076923077,0.2,0.018080067,0,-0.224245202,0.195825287,0,0.012579141,3,MA,-0.790604266,-1.219167291,0.107906325,0.267446337,0.502330151,0.376475732,0.013789127,-0.905567021,1978-MA-5,0,-0.47476415,0.224245406,-1.224178761,0,1.129288199,1.088362966,-0.124841949,0
1,-0.313924777,0.02162639,0.007826368,1.233154694,6,0,1,-0.908961383,-0.359640154,0,0.960271963,0.017023445,0.072077437,14421,25,0.003805384,0.119619874,-0.544716824,0.000293074,413,-0.217915729,1.081720078,0,-0.876445874,0,0,0.011792016,0,-0.2029562,0.199643997,0,0.006681096,3,MA,-0.771026914,-1.073027877,0.115065036,0.267446337,0.694393386,0,0.015255941,-0.176633105,1978-MA-6,0,-0.291520182,0.367830882,-1.117597594,0,0.479601257,1.232485294,-0.998541953,0
1,-0.469599521,0.02162639,0.009358213,0.959837822,7,1,1,-0.45188936,-0.224445789,0,0.93405381,0.00948868,0.121639898,22166,25,0.003805384,0.146581612,-0.318177379,0.000293074,97,-0.567269797,0.299631441,0,-0.835656195,0,0,0.016635667,0,0.271982722,0.200594829,0.117625077,0.000255476,3,MA,-0.621301893,-0.078168111,0.100405818,0.267446337,1.110213098,0,0.015854271,0.124288107,1978-MA-7,0,0.988944222,0.205585064,1.031233624,0,1.642872107,1.022429388,0.545786876,0
1,-0.139041969,0.02162639,0.0249486,0.423734216,8,1,1,-1.156921291,0.555240948,0,-0.757393296,0.002152289,0.109849074,26364,25,0.003805384,0.242561131,0.076955228,0.000293074,40,-0.051053749,-0.23889038,0,-0.924142172,0.076923077,0,0.01196766,0,1.148317601,0.19713408,0.117625077,0,3,MA,-0.280709923,-0.280215567,0.141526572,0.267446337,1.125064485,0,0.012316959,-0.147399428,1978-MA-8,0,-0.157947126,-0.420356745,0.32429877,0,0.811370325,0.412362441,0.3732527,0
1,-0.394618695,0.02162639,0.215883242,0.405803472,9,1,1,-0.949363087,-0.511381569,0,0.62233228,0.005653696,0.115423097,21804,25,0.003805384,0.187476154,-0.024284936,0.000293074,125,-0.239248716,-0.420967713,0,-0.938199173,0.076923077,0,0.009274277,0,0.130086003,0.196560784,0.117625077,0.00103547,3,MA,-0.354063778,-0.661172888,0.121569325,0.267446337,1.005728976,0.485789244,0.012068557,-0.57330056,1978-MA-9,0,-0.035353402,-0.791580371,1.513169807,0,-0.026870651,-0.150363663,0.032409496,0
1,-0.698390226,0.02162639,0.006240954,1.843858027,10,0,1,-0.482967594,-0.372452956,0,1.058744428,0.037414304,0.057975647,12394,25,0.003805384,0.134760137,-0.579374741,0.000293074,802,-0.57529607,1.419881979,0,-0.889202806,0.076923077,0,0.013509188,0,-0.273353047,0.20127859,0,0.018878523,3,MA,-0.373617512,-1.361357228,0.100303486,0.267446337,-0.001763962,0,0.013754689,-0.635003988,1978-MA-10,4,-0.160058536,0.121045599,-0.606700566,4,2.058063788,0.371149182,2.155892768,0
1,-0.388240053,0.02162639,0.024362015,1.01992674,11,1,1,-0.458770969,-0.305383138,0,0.995108236,0.006024544,0.109332039,20078,25,0.003805384,0.148646943,-0.004855226,0.000293074,130,0.179595974,0.001445025,0,-0.864420232,0,0,0.01158839,0,0.113728672,0.199509762,0.117625077,0.000438672,3,MA,-0.594802097,-0.358764013,0.100876163,0.267446337,1.070599919,0.368167906,0.014928946,0.477880499,1978-MA-11,0,0.672998155,-0.261806936,1.506660549,0,0.772885228,0.645344295,-0.008073714,0
1,-0.278746008,0.02162639,0.017110045,1.251350524,12,0,1,0.421852983,-0.774943466,0,1.078994366,0.0294508,0.070524282,14258,25,0.003805384,0.137756024,-0.641026102,0.000293074,1098,-0.206932409,0.092368508,1,-0.939174225,0.076923077,0.2,0.052279865,1,-0.293762823,0.199346163,0,0.014830776,3,MA,-0.926597899,-1.058722155,0.130001432,0.267446337,-0.192627694,0,0.014356815,-0.299323997,1978-MA-12,0,1.809464419,0.29957189,2.073591002,0,3.371891091,1.245675827,2.156632521,0
1,-0.585563958,0,0.004335805,1.846618143,1,0,1,-0.687861949,-0.50554818,0,0.88057255,0.045720763,0.142434546,9081,33,0.003805384,0.086759443,-0.200650055,8.97E-07,2749,-1.650182923,1.105276391,0,-0.97988265,0.230769231,0.2,0.062471793,1,-0.331609447,0.047496864,0,0.032333872,4,NH,-0.245381096,-1.329609822,0.111062953,-0.350348711,-0.427952454,0.065588107,0.014302623,-0.656299161,1978-NH-1,0,-0.67162671,-0.468909695,-0.574578782,0,0.085114673,0.018975299,-0.067625268,0
1,-0.557180697,0,0.002486188,1.916546307,2,0,0,-0.715610372,-0.376497674,0,0.772341043,0.068465028,0.045912955,8802,33,0.003805384,0.080268485,-0.922779129,8.97E-07,6278,-1.746075756,1.445335139,0,-0.971350944,0,0,0.004340272,0,-0.341017594,0.0524342,0,0.053135431,4,NH,-0.307086427,-1.476041127,0.064917358,-0.350348711,-0.60610692,0,0.014197375,-0.963214062,1978-NH-2,4,-0.623117073,-0.651979374,-0.123651074,4,-0.112616135,0.180487751,-0.598213739,0
1,-0.513919606,0.002537087,0.026823626,1.852114722,1,0,1,-0.86855968,-0.509275496,0,0.553644759,0.018455224,0.096702761,12662,44,0.003805384,0.154541439,-0.74787601,0,278,-1.126996691,1.268210331,0,-0.973219794,0.307692308,0,0.263581214,0,-0.132493431,0.19902316,0,0.006489788,5,RI,-0.614096791,-1.347231017,0.106863391,0.339522425,0.737555044,0,0.014019857,-0.780941277,1978-RI-1,0,-0.56418235,-0.334681434,-0.599735939,0,0.33942603,0.567976376,-0.468363628,0
1,-0.483006555,0.002537087,0.029905761,1.806741252,2,0,1,-0.564214976,-0.510471536,0,0.606469388,0.017973026,0.118762903,12814,44,0.003805384,0.108841451,0.09385336,0,771,-0.864664313,1.074818909,0,-0.969807111,0.076923077,0,0.130263787,1,-0.270786719,0.19740255,0,0.010818296,5,RI,0.337923156,-1.356888599,0.130898613,0.339522425,0.528905529,0.15347617,0.015288433,-0.763804823,1978-RI-2,0,-0.547581391,0.105991119,-1.196487116,0,1.422830266,0.852594111,0.517043738,0
2,-0.984653176,0.030485377,0.135840777,1.633044221,1,0,0,-0.11247065,-0.753480566,0,1.189469244,0.043088768,0.119708021,16036,34,0.006298677,0.056811931,-0.625804108,0.000184814,508,-0.799398045,0.693663059,0,-0.924385935,0,0,0.017725397,0,-0.229642643,0.202604162,0.12910504,0.029247705,12,NJ,-0.915476146,-0.233620876,0.119932375,0.679309702,0.589471119,0,0.014119004,-0.649568638,1978-NJ-1,0,-0.05406577,-0.479997724,0.655628055,0,0.911540552,0.718703514,0.070226157,0
2,0.213796375,0.030485377,0.142103475,1.34571255,2,0,1,0.097307427,-0.958511137,0,0.626529677,0.08237771,0.068200707,12688,34,0.006298677,0.090989287,-0.471920032,0.000184814,2375,-0.163843999,0.040734318,0,-1.027985219,0.230769231,0.2,0.042767322,1,-0.323048948,0.202777549,0,0.050135274,12,NJ,-0.639195866,-0.861243549,0.182212471,0.679309702,-0.190633096,0,0.01305477,-0.692286021,1978-NJ-2,0,0.122025798,0.171671919,-0.241378147,0,1.058627037,1.382429781,-0.515247665,0
2,-0.478259277,0.030485377,0.089103869,0.305029453,3,0,1,-0.437682168,-1.249610199,0,1.142030821,0.02463368,0.172124429,16307,34,0.006298677,0.107898969,-0.293773109,0.000184814,447,-0.768560261,-0.503722115,0,-0.845000444,0.076923077,0.2,0.127028175,0,-0.214105367,0.199244088,0,0.018343834,12,NJ,-0.953405718,-0.429693547,0.106730194,0.679309702,0.44519579,0,0.013293277,-0.860096805,1978-NJ-3,0,-0.654418722,-0.203518156,-0.965193869,0,0.640252162,0.906558855,-0.488035611,0
2,-1.172353533,0.030485377,0.140374978,1.205013649,4,0,0,-0.757565988,-0.929073035,0,0.85726846,0.031706984,0.072095581,13753,34,0.006298677,0.103441622,0.038862761,0.000184814,449,-0.66696455,0.766621998,0,-0.861657584,0.230769231,0.4,0.352500497,0,-0.214015914,0.202664288,0,0.019268713,12,NJ,0.595337752,-0.734354975,0.08459443,0.679309702,0.650801843,0,0.012574033,-1.438574549,1978-NJ-4,0,-1.026290752,-0.844875031,-0.610629977,0,0.242123545,0.259993644,-0.19548271,0
2,-1.164716762,0.030485377,0.036388854,0.275689848,5,0,0,-0.924278513,-0.326215653,0,1.25964207,0.021084545,0.047506764,23786,34,0.006298677,0.126769417,-0.830657024,0.000184814,519,-0.35985402,0.874039903,0,-0.607168989,0,0,0.003749959,0,-0.232159981,0.202611153,0,0.018695339,12,NJ,-0.858417881,-0.995730045,0.02012391,0.679309702,0.546075658,0.637079143,0.015522299,-0.921983339,1978-NJ-5,4,-0.195451041,-0.385758487,0.182261631,4,0.945351229,0.932653586,-0.156154018,0
2,-1.031846399,0.030485377,0.048463274,0.421511901,6,0,0,-0.563992989,-0.999321819,0,1.547974813,0.02544775,0.141207013,16940,34,0.006298677,0.07604114,-0.507147451,0.000184814,629,-0.724626981,0.242585384,0,-0.812661217,0.076923077,0.2,0.058365642,1,-0.25247473,0.20279293,0,0.015852888,12,NJ,-1.006518229,-0.553022102,0.075506709,0.679309702,0.313276311,0,0.014456134,-0.352654355,1978-NJ-6,4,-0.493502911,-0.217418759,-0.66062659,4,0.604577452,1.089145617,-0.72228617,0
2,-0.952427927,0.030485377,0.033417018,0.411007831,7,0,0,-0.782872549,-0.130857827,0,1.225428496,0.006506463,0.033880132,22804,34,0.006298677,0.154813029,-1.025525947,0.000184814,145,-0.154972856,0.68449744,0,-0.60400007,0,0,0.00174068,0,0.069581432,0.205396532,0,7.25E-05,12,NJ,-1.199190863,-0.309435813,0.071792076,0.679309702,1.099836537,0,0.016939231,0.486176931,1978-NJ-7,0,-0.786144293,-0.200579378,-1.200806672,0,0.44989145,1.067116854,-0.876874197,0
2,-0.572906957,0.030485377,0.113934717,2.253429239,8,0,0,-0.787978259,-0.003640442,0,0.393737135,0.009923099,0.037626501,15411,34,0.006298677,0.217263899,-1.166930895,0.000184814,189,-0.672033774,2.023017153,0,-0.886277649,0,0,0.00416956,0,-0.028832475,0.203117331,0,0.000479937,12,NJ,-1.055366598,-0.716229616,0.183362024,0.679309702,0.988702364,0,0.013524301,-0.262841982,1978-NJ-8,0,-1.020035701,-1.20625465,0.313771675,0,0.114795802,-0.058258997,0.104174752,0
2,-0.593355542,0.030485377,0.023400281,1.311021382,9,0,1,-0.633253053,0.223066589,0,0.446176431,0.005027885,0.037022101,23524,34,0.006298677,0.264014103,-1.247548574,0.000184814,98,-0.64309695,1.126970784,0,-0.752614259,0,0,0.003720647,0,0.268051006,0.203198432,0,0,12,NJ,-1.207997202,1.044583841,0.120669356,0.679309702,1.125064485,0,0.015284009,0.137576781,1978-NJ-9,4,-0.914940284,-0.181882976,-1.450570752,4,0.075020221,0.86084058,-1.117266245,0
2,-0.872692002,0.030485377,0.561971036,2.035006525,10,1,1,-1.156255329,-0.6381608,0,0.806091825,0.006060276,0.076101227,19544,34,0.006298677,0.168558714,-0.536384067,0.000184814,30,-0.324369447,1.000560878,0,-1.088032177,0,0,0.003812191,0,1.664620628,0.202904792,0,0,12,NJ,-0.696941538,0.027030195,0.218494877,0.679309702,1.125064485,0.477918671,0.007487536,-1.684766351,1978-NJ-10,0,-1.400670082,-1.739219274,1.136281134,0,-0.475844332,-0.963480834,0.946784742,0
2,-0.207258793,0.030485377,0.072003848,0.865529861,11,0,0,-0.908295421,0.188421889,0,0.214565577,0.005426336,0.05350114,26971,34,0.006298677,0.179252548,-0.533162632,0.000184814,87,0.30463685,0.89119938,0,-0.746113912,0,0,0.002523177,0,0.341458829,0.198821807,0,0,12,NJ,-0.996055711,-0.387419249,0.082863229,0.679309702,1.125064485,0,0.01578786,-0.111750239,1978-NJ-11,0,-0.52390721,-0.632273331,0.042826694,0,0.693649517,0.6406293,-0.103010726,0
2,-0.666159228,0.030485377,0.124619641,1.292059086,12,0,1,-0.875219301,0.057552814,0,0.805502409,0.006141059,0.038573674,21999,34,0.006298677,0.192704792,-0.989838215,0.000184814,89,-0.289729745,1.513402915,0,-0.723443951,0,0,0.002827648,0,0.329629857,0.202443359,0,0,12,NJ,-1.089727679,-0.361534288,0.079334548,0.679309702,1.125064485,0,0.0153286,-0.338510169,1978-NJ-12,4,-0.350877187,-0.558371163,0.238803953,4,0.921548971,0.57332131,0.282425591,0
2,-0.963777415,0.030485377,0.017684044,1.327441405,13,0,0,-0.243665194,-0.516061431,0,1.213159016,0.081416835,0.131885369,16007,34,0.006298677,0.100007707,-0.033148405,0.000184814,1717,-0.508973713,1.080376069,0,-0.809248534,0.076923077,0,0.006465807,0,-0.313303113,0.202830683,0,0.079565508,12,NJ,-0.291885616,-0.654756858,0.055387529,0.679309702,-0.500599,0,0.014108182,-1.225501146,1978-NJ-13,4,-0.814041294,-0.200741642,-1.249593226,0,0.012990963,0.988870838,-1.308601811,1
2,-0.443336942,0.030485377,0.137268469,2.092962797,14,0,1,-1.389564069,-0.11752309,0,0.207459018,0.005260928,0.07359365,23964,34,0.006298677,0.257306677,-0.6130488,0.000184814,32,-0.06752873,1.206627033,0,-0.981832754,0.076923077,0,0.009674854,0,1.537705176,0.20251607,0,0,12,NJ,-1.014739369,2.185744885,0.158483185,0.679309702,1.125064485,0,0.012323199,-1.209633846,1978-NJ-14,0,-1.085700543,-0.989866794,-0.435968198,0,-0.908041724,-0.20005246,-1.344184122,0
2,-1.327811392,0.030485377,0.064989531,2.00233649,15,0,1,-0.810176998,-0.064922378,0,0.965569761,0.011114087,0.054876293,14680,34,0.006298677,0.138381685,-0.613632054,0.000184814,207,-0.482993937,1.891093977,0,-0.804210765,0,0,0.00335296,0,-0.056883509,0.202530053,0,0.004381456,12,NJ,-0.47027658,0.186855893,0.07374744,0.679309702,1.028608606,0,0.015666064,-0.56975547,1978-NJ-15,0,-1.377708502,-0.799729622,-1.49617952,0,0.038198414,0.431184244,-0.70275949,0
2,-1.012193896,0.211230058,0.037672855,0.176926056,1,0,1,-0.116466423,-1.485636337,0,1.548199992,0.042994697,0.068015583,13858,36,0.006298677,0.113688233,0.431925821,0.000242163,195,0.619773652,-0.830301317,0,-0.816398916,0,0,0.007904088,0,-0.045549899,0.188257782,0,0.016413435,13,NY,0.146293545,-0.69820903,0.086937262,1.606002273,0.222039052,0,0.012854992,-1.034475313,1978-NY-1,4,-0.859304639,-0.000706375,-1.571804967,0,0.715243614,0.958652872,-0.457051813,1
2,-1.250193181,0.211230058,0.037948651,0.868598678,2,0,1,-0.358876646,-1.323279232,0,1.915683796,0.007185867,0.044270972,14601,36,0.006298677,0.10631205,0.173943544,0.000242163,402,0.259225045,-0.259488464,0,-0.792428886,0,0,0.002912102,0,-0.201538796,0.188229816,0,0,13,NY,0.272906935,0.561116234,0.055021557,1.606002273,1.123329329,0,0.012918556,-0.985029685,1978-NY-2,0,-1.143790701,-0.759289866,-1.040866312,0,-0.420582945,0.050663122,-0.887572465,0
2,-1.437775003,0.211230058,0.058289348,0.117218539,3,0,1,-0.647238258,-0.870883786,0,2.235443283,0.008953207,0.044836223,19023,36,0.006298677,0.121226648,-0.177443915,0.000242163,412,0.668353722,-0.0651261,0,-0.592705717,0,0,0.003801559,0,-0.205052429,0.188470321,0,0.000565028,13,NY,-0.669904157,-0.387279878,0.031749854,1.606002273,1.064517695,0.40752077,0.015986131,-0.564845434,1978-NY-3,0,-0.992851302,-0.388949676,-1.31755424,0,-0.303206266,0.461783991,-1.197653089,0
2,-1.456048782,0.211230058,0.03678194,0.158357881,4,0,1,-0.686308037,-0.59890539,0,2.060103654,0.003336473,0.051472786,21715,36,0.006298677,0.107829364,-0.006890824,0.000242163,97,1.264198841,-0.397556387,0,-0.594330804,0,0,0.003227462,0,0.260323918,0.188073208,0,0,13,NY,-0.964446929,0.252026164,0.048198134,1.606002273,1.124911109,0,0.017084237,0.318298778,1978-NY-4,4,-0.735787172,-0.305437882,-0.961325701,4,-0.388120106,0.62575893,-1.470615566,0
2,-0.665412609,0.211230058,0.091710803,0.057457864,5,0,1,-0.913845106,-0.405445372,0,1.088675927,0.005954132,0.054490408,24176,36,0.006298677,0.160250006,0.054089761,0.000242163,65,1.37065256,-0.558703328,0,-0.616594493,0,0,0.011731328,0,0.560202357,0.188190664,0,0,13,NY,-0.984177163,0.314164338,0.055455006,1.606002273,1.125064485,0,0.016588196,0.404901131,1978-NY-5,4,-0.893799795,-0.267918875,-1.301441762,4,-0.186431814,0.782384585,-1.361679069,0
2,-0.559414093,0.211230058,0.023122097,-0.059871536,6,1,1,-0.940039617,-0.053396668,0,0.517447632,0.003387915,0.064893505,28153,36,0.006298677,0.222775964,-0.003613202,0.000242163,64,1.132398999,-0.33850044,1,-0.585636589,0,0,0.015089022,0,0.574218866,0.188062022,0.846113343,0,13,NY,-0.989282899,0.259317536,0.047898536,1.606002273,1.125064485,0,0.017232328,0.356092369,1978-NY-6,0,-0.881606404,-0.462220818,-0.994925214,0,-0.013306231,0.471481228,-0.819587394,0
2,-0.353852143,0.211230058,0.39643087,0.593019499,7,1,0,-1.430631735,0.229582858,0,-0.032704414,0.006831499,0.142670326,28863,36,0.006298677,0.296784994,0.850972322,0.000242163,19,1.632984937,-0.324825176,0,-0.842887831,0,0,0.00464471,0,2.758523945,0.187848085,0.846113343,0,13,NY,-0.810247974,2.699259453,0.120277343,1.606002273,1.125064485,0,0.01209621,-0.12304462,1978-NY-7,0,-1.376626405,-1.500799593,0.192830861,0,-0.651866334,-0.837531283,0.232447588,0
2,-0.452704589,0.211230058,0.04681558,0.37840464,8,1,1,-1.233728926,0.925485504,0,-0.865175053,0.000306235,0.095503569,34490,36,0.006298677,0.452611734,0.025570176,0.000242163,19,0.901115622,0.284369355,0,-0.767565058,0,0,0.007027023,0,2.760132448,0.188186469,0.846113343,0,13,NY,-1.067698882,1.418298213,0.106459829,1.606002273,1.125064485,0,0.014044747,1.27389215,1978-NY-8,0,-1.033891827,-1.172648004,0.174867669,0,-0.168737846,-0.370078628,0.187457347,0
2,0.365650133,0.211230058,0.023044396,1.431660903,9,1,1,-0.93892968,0.315943484,0,-0.819277001,0,0.06845034,34660,36,0.006298677,0.41548772,-0.649719979,0.000242163,20,0.03237724,0.455937944,0,-0.896515696,0,0,0.00454241,0,2.601646037,0.187509701,0.846113343,0,13,NY,-1.176016511,1.911905388,0.113862079,1.606002273,1.125064485,0,0.01410069,0.119384427,1978-NY-9,0,-1.498956203,-1.18013017,-1.088367688,0,-1.474592826,-0.802751034,-1.587690336,0
2,-0.174602295,0.211230058,0.144591064,1.019254567,10,1,1,-0.633253053,-0.457796451,0,-0.111788515,0.00156518,0.090063262,29166,36,0.006298677,0.318356617,-0.081323455,0.000242163,24,0.811348102,-0.358020579,0,-0.95087485,0,0,0.004695424,0,2.149624367,0.198049955,0.846113343,0,13,NY,-1.055858313,0.982316331,0.095007062,1.606002273,1.125064485,0,0.011739371,-0.478354434,1978-NY-10,0,-1.490193853,-1.409571252,-0.479603059,0,-1.027196402,-0.788109732,-0.669116005,0
2,-0.803871238,0.211230058,0.182799362,0.60261492,11,1,1,-1.21219615,-0.77388668,0,0.837497849,0.00264826,0.085547957,26376,36,0.006298677,0.230118238,0.0458448,0.000242163,41,1.100716345,-0.458173761,0,-0.882133678,0.076923077,0.2,0.011716093,0,1.098565741,0.191121465,0.846113343,0,13,NY,-1.079807293,1.170272738,0.095988986,1.606002273,1.125064485,0,0.0116166,-0.279985765,1978-NY-11,0,-1.37939763,-1.533216304,0.303351409,0,-0.575498366,-0.816819664,0.347041763,0
2,-1.531871317,0.211230058,0.837515511,0.602839361,12,1,0,-1.862619184,-1.864717287,0,1.658085642,0.004163117,0.102258611,20451,36,0.006298677,0.17058618,-0.269438639,0.000242163,7,0.035334288,-0.630210192,0,-1.246965667,0,0,0.005314969,0,8.044139278,0.184696356,0.846113343,0,13,NY,-0.913516179,0.297555361,0.157922889,1.606002273,1.125064485,0,0.001981955,-2.471002008,1978-NY-12,0,-2.289256849,-2.361230692,0.221075732,0,-1.822191829,-2.054286416,0.98595749,0
2,0.641909099,0.211230058,0.021826944,0.620191598,13,1,1,-1.408432997,-0.127183496,0,-0.81929199,0.000269421,0.089497103,34183,36,0.006298677,0.397927938,0.017135711,0.000242163,12,0.997219674,-0.103756479,0,-0.919998201,0,0,0.007116762,0,4.600332029,0.191753488,0.846113343,0,13,NY,-1.078310747,0.850702882,0.146362788,1.606002273,1.125064485,0,0.012745368,0.235188944,1978-NY-13,0,-1.151523739,-1.359485811,0.423454493,0,-0.062401974,-0.477683602,0.597204628,0
