ACEREGIO,AGE65,BANK,BLACK,BLUCLLR,CD,CITY,COAST,CONSTRCT,CVLLBFRC,DC,ENROLL,FARMER,FEDWRKR,FINANCE,FIPSTATE,FLOOD,FORBORN,GVTWRKR,INTRLAND,LANDSQMI,LOCLWRKR,MANUF,MARINE,MDNINCM,MILTINST,MILTMAJR,MILTPOP,NUCPLANT,POPSQMI,POPULATN,PORT,RURLFARM,SC,STATE,STATWRKR,TRANSPRT,UNEMPLYD,UNION,URBAN,VABEDS,VETERANS,WHLRETL,ID,YEAR,party,candidatevotes,totalvotes,winratio,prev_party,prev_candidatevotes,prev_totalvotes,prev_winratio,flip
1,52703,8705,51569,68504,1,0,0,13657,228958,0,113096,1246,5413,35710,9,1.40810656,53868,31359,0,382,16644,60863,0,12031,0,0,378,,1323.08377,505418,0,1208,1,CT,9302,3270,6768,27.5,455763,178,61883,42454,1978-CT-1,1995,0,102749,172564,0.595425465,0,128479,225076,0.570824966,0
1,44350,8705,11501,75347,2,0,0,12301,199427,0,118544,2573,6626,10978,9,1.40810656,30646,34611,0,1834,13087,69385,1,10885,3,1,14119,1,275.6232279,505493,0,6757,1,CT,14898,3614,7530,27.5,238894,723,57185,33055,1978-CT-2,1995,0,116624,166814,0.699125973,0,142684,219308,0.650610101,0
1,50047,8705,44429,75438,3,0,1,11337,220601,0,114054,886,6030,16392,9,1.40810656,37599,27784,0,382,16806,65583,0,11463,0,0,248,,1322.756545,505293,0,1008,1,CT,4948,6879,7542,27.5,450665,0,62475,41978,1978-CT-3,1995,0,96830,166587,0.581257841,0,121623,222643,0.546269139,0
1,50841,8705,50201,70109,4,0,1,11288,222215,0,114691,501,4434,21367,9,1.40810656,56064,23187,0,188,16255,72607,0,12692,0,0,290,,2688.117021,505366,0,150,1,CT,2498,4628,7209,27.5,486724,0,61641,42188,1978-CT-4,1995,4,83990,143919,0.583592159,4,126314,207058,0.610041631,0
1,47411,8705,18561,80215,5,0,1,11589,211469,0,124275,939,3210,13627,9,1.40810656,43041,23234,0,585,14990,83454,0,12200,0,0,222,,863.7880342,505316,0,1101,1,CT,5034,4188,8242,27.5,393569,0,61394,35920,1978-CT-5,1995,0,96738,184913,0.523154132,4,157009,236087,0.665047207,1
1,45079,8705,7094,83586,6,0,0,12227,216539,0,123461,1968,3142,18225,9,1.40810656,40973,24342,0,1491,14713,83123,0,11898,0,0,328,,338.9208585,505331,0,4589,1,CT,6487,3931,8186,27.5,323781,0,62622,36838,1978-CT-6,1995,0,119537,186224,0.641899003,0,134914,238300,0.566151909,0
1,59641,2283,1168,78776,1,0,1,12322,195571,0,113678,3637,8799,12187,23,1.40810656,19463,30195,34400,4569,12577,55302,1,8688,1,0,5228,1,108.4878529,495681,27565807,8399,2,ME,8819,5961,6794,22,272281,744,60077,38478,1978-ME-1,1995,4,120791,196485,0.614759396,4,145523,253628,0.573765515,0
1,54951,2283,1648,82656,2,0,1,10693,186143,0,120483,6467,5399,8021,23,1.40810656,23551,25499,34400,26351,12853,60237,0,7733,1,1,5250,,18.89803044,497982,0,14441,2,ME,7247,5423,9070,22,233826,0,52890,32853,1978-ME-2,1995,4,87939,173037,0.508209227,4,169292,219547,0.771096849,0
1,53025,18524,4218,67599,1,0,0,9962,194859,0,105306,2668,4511,10888,25,1.40810656,26302,30844,27131,2473,14997,61713,0,10311,1,0,1132,1,189.8253134,469438,0,6033,3,MA,11336,3782,8069,27.2,337147,709,58466,32631,1978-MA-1,1995,4,131773,131918,0.998900832,4,137652,215870,0.637661556,0
1,50551,18524,22316,78333,2,0,0,8952,195063,0,113166,1223,4672,14405,25,1.40810656,33634,23028,27131,1233,14472,71121,0,10268,1,1,5057,,383.0251419,472270,0,2418,3,MA,3884,4045,7830,27.2,357330,0,57696,37098,1978-MA-2,1995,0,101570,139479,0.728209981,0,134408,185755,0.723576754,0
1,51567,18524,4419,71496,3,0,0,9327,195575,0,111930,997,3664,13736,25,1.40810656,34512,25155,27131,543,15255,65805,0,10863,0,0,403,,864.5359116,469443,0,1979,3,MA,6236,4432,7243,27.2,356755,0,58193,37325,1978-MA-3,1995,0,119337,158730,0.751823852,0,168520,168568,0.999715248,0
1,52591,18524,5476,52757,4,0,0,9107,203667,0,103945,727,5642,18526,25,1.40810656,50260,27630,27131,391,16683,53200,0,12409,1,1,10120,,1217.723785,476130,0,923,3,MA,5305,3627,6326,27.2,421699,0,55167,40894,1978-MA-4,1995,0,111353,111491,0.998762232,0,109268,209835,0.520732957,0
1,43683,18524,2491,67929,5,0,0,10061,194162,0,121522,1006,9725,13348,25,1.40810656,35041,28427,27131,481,14312,66960,0,11532,1,1,1431,,983.6881497,473154,0,1711,3,MA,4390,4450,7462,27.2,395096,861,56584,34166,1978-MA-5,1995,0,90156,172681,0.522095656,0,144217,214263,0.673084014,0
1,56743,18524,3656,68042,6,0,1,9259,198887,0,111135,745,6148,14421,25,1.40810656,33933,27058,27131,413,16384,63952,0,10904,0,0,951,,1152.263923,475885,0,914,3,MA,4526,4948,7746,27.2,421590,0,60369,40129,1978-MA-6,1995,0,97099,180645,0.537512801,0,121562,221813,0.548038212,0
1,53107,18524,4333,63106,7,1,1,11318,203035,0,110756,447,9138,22166,25,1.40810656,41481,29248,27131,97,14730,49971,0,11406,0,0,1329,,4913.041237,476565,24719452,35,3,MA,5380,8175,7263,27.2,474690,0,61868,42570,1978-MA-7,1995,0,145615,171646,0.848344849,0,162126,210809,0.769065837,0
1,60683,18524,11112,52957,8,1,1,8142,224148,0,75665,155,8385,26364,25,1.40810656,67824,32829,27131,40,17174,40072,0,10317,1,0,961,,11852.25,474090,24719452,0,3,MA,7270,7482,8604,27.2,474090,0,53238,40208,1978-MA-8,1995,0,102160,136928,0.746085534,0,133131,178850,0.744372379,0
1,54565,18524,94328,52583,9,1,1,9077,193655,0,103730,293,8711,21804,25,1.40810656,52536,31845,27131,125,16283,36781,0,10144,1,0,752,,3789.44,473680,24719452,141,3,MA,6851,6250,7928,27.2,458705,1111,52609,36820,1978-MA-9,1995,0,106805,116338,0.918057728,0,103901,149371,0.695590175,0
1,47693,18524,2969,79467,10,0,1,11178,199009,0,113430,1557,5314,12394,25,1.40810656,38232,26795,27131,802,14692,70200,0,10747,1,0,1087,,594.8304239,477054,0,2589,3,MA,6789,4026,7267,27.2,334645,0,56969,36593,1978-MA-10,1995,4,102080,166957,0.611414915,4,176604,176691,0.999507615,0
1,54960,18524,10895,64108,11,1,1,11287,200395,0,111826,309,8384,20078,25,1.40810656,41987,32171,27131,130,18266,44533,0,11052,0,0,935,,3659.915385,475789,24719452,60,3,MA,5521,7255,7267,27.2,468924,842,59586,45297,1978-MA-11,1995,0,133644,145722,0.917116153,0,131789,191055,0.689796132,0
1,57556,18524,7718,68346,12,0,1,15254,186951,0,113516,1237,6052,14258,25,1.40810656,38953,26133,27131,1098,16436,46155,1,10132,1,1,4093,1,433.2167577,475672,0,2028,3,MA,3645,4992,8245,27.2,309624,0,58223,39141,1978-MA-12,1995,0,176704,176859,0.999123596,0,222418,222504,0.99961349,0
1,38773,1902,1641,61186,1,0,1,10255,150200,0,84465,1452,8002,9081,33,1.40810656,19134,23388,83,2749,9603,49656,0,9631,3,1,3769,1,133.5303747,367075,0,3412,4,NH,5783,3177,5871,21.2,216052,150,44832,28027,1978-NH-1,1995,0,82697,134235,0.616061385,0,107806,158242,0.681272987,0
1,39673,1902,1026,62776,2,0,0,10130,154513,0,83551,2168,3564,8802,33,1.40810656,17914,18280,83,6278,9149,54892,0,9736,0,0,290,,59.03249442,370606,0,5661,4,NH,5567,2839,4718,21.2,200639,0,45070,26406,1978-NH-2,1995,4,84535,124081,0.681288836,4,100911,166703,0.605334037,0
1,51926,3852,11964,79350,1,0,1,9441,194435,0,102710,801,7620,12662,44,1.40810656,43592,25108,0,278,12080,67240,0,9713,4,0,20483,,1710.219424,475441,0,887,5,RI,5408,4058,7463,27.9,426633,0,57401,35316,1978-RI-1,1995,0,86768,141680,0.61242236,0,116674,187002,0.623918461,0
1,52534,3852,13280,78325,2,0,1,10812,193927,0,103538,780,8922,12814,44,1.40810656,30835,33002,0,771,13322,63613,0,9755,1,0,10116,1,615.151751,474282,0,1475,5,RI,10758,4017,8251,27.9,399377,351,60242,35365,1978-RI-2,1995,0,87397,166122,0.526101299,0,154453,201912,0.764952058,0
2,40932,25333,59981,75731,1,0,0,12847,188482,0,116345,1786,9049,16036,34,2.32414784,16561,26406,17109,508,13631,57233,0,10314,0,0,1418,,940.9488189,478002,27132019,4019,12,NJ,3726,7695,7945,31.2,410179,0,57945,36550,1978-NJ-1,1995,0,106096,133620,0.794012872,0,136624,194898,0.701002576,0
2,69652,25333,62752,70442,2,0,1,13792,182652,0,104790,3351,5943,12688,34,2.32414784,26103,27879,17109,2375,16640,45461,0,9039,3,1,3372,1,201.3162105,478126,0,6891,12,NJ,5296,5659,10053,31.2,311474,0,55439,36220,1978-NJ-2,1995,0,112768,169765,0.664259417,0,141753,229668,0.617208318,0
2,52793,25333,39225,50944,3,0,1,11382,173384,0,114789,1046,12150,16307,34,2.32414784,30659,29420,17109,447,13777,35444,0,11291,1,1,9893,,1063.979866,475599,0,2508,12,NJ,3493,7023,7461,31.2,389939,0,55708,34702,1978-NJ-3,1995,0,83349,148955,0.559558256,0,127164,204739,0.621102965,0
2,36440,25333,61981,67831,4,0,0,9941,183465,0,109520,1333,6177,13753,34,2.32414784,29573,32740,17109,449,14258,58555,0,11086,3,2,27531,,1064.688196,478045,0,2648,12,NJ,12305,6070,6751,31.2,417983,0,54291,30284,1978-NJ-4,1995,0,69259,113382,0.610846519,0,113281,170868,0.662973758,0
2,36620,25333,16236,50660,5,0,0,9190,200732,0,117790,910,4693,23786,34,2.32414784,36079,24455,17109,519,15712,60489,0,14218,0,0,328,,921.0154143,478007,0,2569,12,NJ,4050,5221,4571,31.2,404688,1457,61269,34386,1978-NJ-5,1995,4,100739,138847,0.725539623,4,137803,206106,0.668602564,0
2,39813,25333,21553,53368,6,0,0,10813,181486,0,123756,1084,10349,16940,34,2.32414784,21932,27544,17109,629,13985,49106,0,11689,1,1,4589,1,760.154213,478137,0,2179,12,NJ,3210,6660,6445,31.2,375310,0,58760,38920,1978-NJ-6,1995,4,89446,148184,0.603614425,4,125920,214304,0.587576527,0
2,41878,25333,14991,53381,7,0,0,9827,207192,0,117574,331,3887,22804,34,2.32414784,44086,22693,17109,145,16682,57306,0,14257,0,0,172,,3310.337931,479999,0,10,12,NJ,2124,7480,6344,31.2,476791,0,64894,45764,1978-NJ-7,1995,0,78358,149118,0.525476468,0,120526,213150,0.56545156,0
2,50832,25333,50384,87257,8,0,0,9804,210138,0,100050,466,4100,15411,34,2.32414784,61373,21268,17109,189,14234,81287,0,10783,0,0,361,,2531.05291,478369,0,66,12,NJ,2934,6133,10097,31.2,461088,0,56580,39653,1978-NJ-8,1995,0,69496,93338,0.744562772,0,108841,154196,0.705861371,0
2,50348,25333,10532,69845,9,0,1,10501,216668,0,101142,271,4064,23524,34,2.32414784,74435,20502,17109,98,14371,65111,0,12428,0,0,326,,4881.908163,478427,0,0,12,NJ,2067,11855,7977,31.2,478427,0,60758,42842,1978-NJ-9,1995,4,73478,150155,0.489347674,4,107454,202344,0.531046139,0
2,43633,25333,247531,83193,10,1,1,8145,191874,0,108506,312,6421,19544,34,2.32414784,47759,27270,17109,30,15880,62800,0,8300,0,0,333,,15940.56667,478217,0,0,12,NJ,4969,8545,11282,31.2,478217,1093,42259,28338,1978-NJ-10,1995,0,55074,63777,0.863540148,0,88245,106775,0.826457504,0
2,59213,25333,31721,61206,11,0,0,9262,214263,0,95742,285,5026,26971,34,2.32414784,50434,27134,17109,87,18858,60454,0,12508,0,0,231,,5463.183908,475297,0,0,12,NJ,3250,7155,6654,31.2,475297,0,61547,40592,1978-NJ-11,1995,0,88294,125174,0.705370125,0,129026,190808,0.676208545,0
2,48548,25333,55032,69416,12,0,1,9411,211680,0,108419,315,4153,21999,34,2.32414784,54461,22933,17109,89,16044,72010,0,12787,0,0,256,,5369.516854,477887,0,0,12,NJ,2736,7278,6571,31.2,477887,0,60795,39012,1978-NJ-12,1995,4,94850,129273,0.733718565,4,136973,187282,0.73137301,0
2,41446,25333,8011,70110,13,0,0,12256,195354,0,116872,3313,9787,16007,34,2.32414784,28622,32062,17109,1717,15006,64234,0,11731,1,0,540,,278.4880606,478164,0,10937,12,NJ,7269,6330,5765,31.2,272234,0,57939,31985,1978-NJ-13,1995,4,77301,149109,0.518419411,0,105291,209051,0.503661786,1
2,53889,25333,60601,84215,14,0,1,7094,206685,0,96128,280,6266,23964,34,2.32414784,72488,26524,17109,32,17096,66482,0,9607,1,0,790,,14935.59375,477939,0,0,12,NJ,3162,15547,9247,31.2,477939,0,53685,32096,1978-NJ-14,1995,0,67008,105340,0.636111639,0,73174,146768,0.49856917,0
2,32710,25333,28813,82543,15,0,1,9704,208197,0,111726,513,5137,14680,34,2.32414784,39314,26519,17109,207,15129,78835,0,11793,0,0,297,,2308.932367,477949,0,602,12,NJ,6253,9059,6383,31.2,465736,0,61602,37180,1978-NJ-15,1995,0,55944,115886,0.482750289,0,106170,179836,0.590371227,0
2,39408,164253,16440,47787,1,0,1,12829,163899,0,121070,1744,5803,13858,36,2.32414784,31733,35698,22418,195,20350,29091,0,11643,0,0,638,,2398.676923,467742,0,2207,13,NY,9545,6054,6683,40.2,355845,0,53772,32773,1978-NY-1,1995,4,75586,160204,0.471810941,0,129779,207468,0.625537432,1
2,33829,164253,16558,60286,2,0,1,11737,168446,0,128463,349,4401,14601,36,2.32414784,29718,33292,22418,402,18643,39170,0,11938,0,0,257,,1163.487562,467722,0,0,13,NY,10248,10054,5627,40.2,467507,0,53917,33156,1978-NY-2,1995,0,64807,118129,0.54861211,0,90172,159902,0.563920401,0
2,29444,164253,25322,46723,3,0,1,10438,181202,0,134950,418,4436,19023,36,2.32414784,33802,30028,22418,412,20580,42618,0,14396,0,0,325,,1135.665049,467894,0,76,13,NY,5012,7044,4859,40.2,460389,932,61048,36436,1978-NY-3,1995,0,70526,138670,0.508588736,0,94265,181439,0.519541003,0
2,28998,164253,16052,47438,4,0,1,10262,188719,0,131339,199,4825,21715,36,2.32414784,30125,31599,22418,97,23401,36723,0,14376,0,0,281,,4820.721649,467610,0,0,13,NY,3373,9070,5400,40.2,467591,0,63555,43278,1978-NY-4,1995,4,80266,143302,0.560117793,4,91304,190029,0.480474033,0
2,47530,164253,39695,45623,5,0,1,9237,194179,0,111807,301,5004,24176,36,2.32414784,44440,32173,22418,65,23905,33884,0,14102,0,0,930,,7195.292308,467694,0,0,13,NY,3264,9269,5641,40.2,467694,0,62417,43959,1978-NY-5,1995,4,74279,145383,0.510919433,4,98337,198234,0.496065256,0
2,50004,164253,10174,43494,6,1,1,9119,204013,0,100288,201,5617,28153,36,2.32414784,61496,31629,22418,64,22777,37765,1,14483,0,0,1186,,7306.28125,467602,177814618,0,13,NY,3235,9093,5390,40.2,467602,0,63897,43571,1978-NY-6,1995,0,74741,134606,0.555257567,0,104374,181947,0.573650569,0
2,54802,164253,170750,55273,7,1,0,6909,211879,0,89186,335,10204,28863,36,2.32414784,81668,39579,22418,19,25147,37994,0,11317,0,0,389,,24602.57895,467449,177814618,0,13,NY,4228,16836,7781,40.2,467449,0,51981,39834,1978-NY-7,1995,0,55985,77001,0.72706848,0,82107,113373,0.724220052,0
2,52514,164253,20373,51423,8,1,1,7796,231507,0,72474,81,7425,34490,36,2.32414784,124247,31907,22418,19,21682,48771,0,12244,0,0,571,,24615.31579,467691,177814618,0,13,NY,2800,12776,7328,40.2,467691,0,56523,50714,1978-NY-8,1995,0,68971,95202,0.724470074,0,98954,137861,0.717780953,0
2,71616,164253,10132,70385,9,1,1,9124,214189,0,73322,69,5822,34660,36,2.32414784,113995,25587,22418,20,17569,51747,0,10657,0,0,381,,23360.35,467207,177814618,0,13,NY,2196,14329,7565,40.2,467207,0,56594,41696,1978-NY-9,1995,0,51350,94787,0.541740956,0,53418,115195,0.463718043,0
2,59921,164253,63395,63955,10,1,1,10501,195616,0,88962,132,7211,29166,36,2.32414784,88920,31377,22418,24,21257,37992,0,9988,0,0,399,,19781.04167,474745,177814618,0,13,NY,2909,11563,7054,40.2,474745,0,51953,37652,1978-NY-10,1995,0,51682,82061,0.629799783,0,69019,115962,0.595186354,0
2,44484,164253,79251,55724,11,1,1,7893,184669,0,107229,173,6868,26376,36,2.32414784,63797,32240,22418,41,22627,35819,0,10834,1,1,933,,11458.29268,469790,177814618,0,13,NY,2745,12042,7013,40.2,469790,0,51125,38808,1978-NY-11,1995,0,55880,75203,0.743055463,0,84770,114458,0.740621014,0
2,27081,164253,358745,55183,12,1,0,4963,152431,0,122611,230,7782,20451,36,2.32414784,47009,29002,22418,7,17583,32447,0,6344,0,0,438,,66456.42857,465195,177814618,0,13,NY,3637,9167,8982,40.2,465195,0,28419,21487,1978-NY-12,1995,0,21406,29277,0.731154148,0,41297,49632,0.832063991,0
2,78590,164253,9671,56097,13,1,1,7009,203084,0,73798,80,7109,34183,36,2.32414784,109916,32002,22418,12,22137,42146,0,10368,0,0,581,,39186.83333,470242,177814618,0,13,NY,2756,11033,8695,40.2,470242,0,53804,42872,1978-NY-13,1995,0,64514,84839,0.760428576,0,102662,132224,0.776424855,0
2,38769,164253,108347,66412,14,1,1,4671,164371,0,106782,199,5691,22578,36,2.32414784,71615,21788,22418,10,13759,47915,0,6959,3,1,1907,,46751.7,467517,177814618,0,13,NY,2338,9672,9599,40.2,467517,0,35785,25565,1978-NY-14,1995,0,29040,40745,0.712725488,0,51934,65591,0.791785458,0
2,64141,164253,24751,61141,15,1,1,7580,189484,0,85345,70,6021,35314,36,2.32414784,99100,25628,22418,13,17269,41428,0,9529,1,1,1217,,35957.92308,467453,177814618,0,13,NY,2338,12035,8185,40.2,467453,1000,49768,32088,1978-NY-15,1995,0,42646,72331,0.589595056,0,59350,109487,0.542073488,0
2,61531,164253,103131,48170,16,1,0,6332,202282,0,82388,162,7209,34078,36,2.32414784,92715,39279,22418,13,27379,33761,0,10504,0,0,490,,35904.30769,466756,177814618,0,13,NY,4691,10366,7619,40.2,466756,0,49022,39332,1978-NY-16,1995,0,52855,72890,0.725133763,0,86992,113418,0.767003474,0
2,45490,164253,30355,51562,17,1,1,7350,189508,0,95501,139,7140,31216,36,2.32414784,70962,36862,22418,62,25061,32030,0,10632,1,1,4152,,7542.83871,467656,177814618,0,13,NY,4661,11979,6652,40.2,467656,0,53601,33005,1978-NY-17,1995,0,54228,99961,0.542491572,0,89126,135915,0.655748078,0
2,73629,164253,19986,25517,18,1,1,4121,268314,0,40771,72,6787,54252,36,2.32414784,91227,26544,22418,6,16392,41958,0,14853,0,0,437,,77922.16667,467533,177814618,0,13,NY,3365,10693,10521,40.2,467533,1030,62937,41179,1978-NY-18,1995,4,57738,114301,0.505139938,0,98813,149422,0.661301549,1
2,53315,164253,274143,47125,19,1,1,4085,187245,0,91635,108,7988,24017,36,2.32414784,42213,31373,22418,7,19932,29999,0,6712,0,0,265,,66696.57143,466876,177814618,0,13,NY,3453,8656,10526,40.2,466876,0,46711,30405,1978-NY-19,1995,0,49344,61991,0.795986514,0,77849,94481,0.823964607,0
2,74023,164253,71671,48142,20,1,1,4143,229307,0,62313,120,5681,31122,36,2.32414784,137358,28171,22418,7,19063,42815,0,9743,0,0,319,,66952.42857,468667,177814618,0,13,NY,3427,8685,10896,40.2,468667,0,24029,43246,1978-NY-20,1995,0,57452,75936,0.756584492,0,82501,110490,0.746682958,0
2,27667,164253,192893,51734,21,1,1,3427,131959,0,122325,128,5890,15905,36,2.32414784,35772,20973,22418,6,12425,33048,0,5613,0,0,331,,77005,462030,177814618,0,13,NY,2658,7561,7808,40.2,462030,0,45487,23694,1978-NY-21,1995,0,20769,24449,0.849482596,0,37184,41883,0.887806509,0
2,73351,164253,82384,53405,22,1,1,6927,194753,0,74839,126,8382,28249,36,2.32414784,99732,32289,22418,9,20605,35089,0,8850,0,0,432,,51881.22222,466931,177814618,0,13,NY,3302,10472,7773,40.2,466931,987,57803,40252,1978-NY-22,1995,0,54110,69837,0.774804187,0,86381,106592,0.810389147,0
2,53493,164253,58483,51722,23,1,1,11004,204669,0,97371,477,6032,25569,36,2.32414784,64086,33108,22418,87,23625,39825,0,12693,0,0,406,,5376.758621,467778,177814618,45,13,NY,3451,7735,5785,40.2,465524,0,56398,39273,1978-NY-23,1995,0,66354,128572,0.516084373,4,78601,173430,0.453214553,1
2,52294,164253,59414,47258,24,0,1,10910,203188,0,102018,502,4259,23617,36,2.32414784,61201,26583,22418,158,19541,40731,0,13577,0,0,277,,2962.962025,468148,0,142,13,NY,2783,5528,5523,40.2,450380,0,53248,39801,1978-NY-24,1995,0,75397,134463,0.560726743,0,99761,183012,0.545106332,0
2,46191,164253,22519,51610,25,0,0,12450,178990,0,112793,2214,3819,12543,36,2.32414784,32732,30445,22418,1472,16010,49565,0,11885,0,0,204,1,317.8389946,467859,0,4129,13,NY,10616,5082,5002,40.2,241809,1592,52768,29998,1978-NY-25,1995,4,114641,146533,0.782356193,4,122958,197605,0.62224134,0
2,41684,164253,28044,54485,26,0,0,11844,175532,0,117088,2646,5554,13392,36,2.32414784,35129,34541,22418,123,18114,38555,0,11632,1,0,6409,,3800.195122,467424,0,4235,13,NY,10873,5924,5452,40.2,334505,0,60083,32972,1978-NY-26,1995,4,87059,139637,0.62346656,4,120049,183981,0.652507596,0
2,49526,164253,9585,56852,27,0,0,11108,185794,0,105087,4733,2960,10534,36,2.32414784,24420,31049,22418,4680,16505,51341,0,9904,0,0,129,,99.9957265,467980,0,12384,13,NY,11584,4005,7673,40.2,240039,0,55593,31247,1978-NY-27,1995,0,83413,149590,0.557610803,0,121763,190674,0.638592572,0
2,56418,164253,18598,55965,28,0,0,11536,196487,0,102245,965,6761,15028,36,2.32414784,30128,48128,22418,612,15216,41606,0,10674,1,0,391,,763.4297386,467219,0,2295,13,NY,26151,5805,6378,40.2,411435,776,47525,36805,1978-NY-28,1995,0,139575,182945,0.762934215,0,170034,215162,0.790260362,0
2,52915,164253,8387,65803,29,0,0,12522,179832,0,110994,4615,4750,11009,36,2.32414784,18314,33431,22418,4684,14348,45392,0,9621,0,0,871,,99.86485909,467767,0,12548,13,NY,14333,6044,7051,40.2,213020,0,54467,31905,1978-NY-29,1995,4,90572,184223,0.49164328,4,96476,214222,0.450355239,0
3,48088,164253,3230,57187,30,0,0,10741,164067,0,117560,8919,4285,7050,36,0.7770784,16316,32952,22418,10625,15163,35036,1,8584,1,1,3875,1,44.03952941,467920,0,32401,13,NY,13504,4082,10395,40.2,183057,0,49699,27939,1978-NY-30,1995,4,79502,141263,0.562794221,4,89493,171515,0.521779436,0
2,55568,164253,8599,67449,31,0,0,9209,183270,0,108177,6632,7402,10142,36,2.32414784,21920,33235,22418,6429,15310,57088,0,9388,1,1,3598,,72.7511277,467717,0,21704,13,NY,10523,4616,10433,40.2,261972,0,52517,29193,1978-NY-31,1995,4,98415,107791,0.913016857,4,115464,185175,0.623539895,0
3,43743,164253,8569,57243,32,0,0,9136,188070,0,111128,5868,3938,12950,36,0.7770784,19623,29031,22418,3146,15477,48139,0,10416,0,0,1672,,148.7050223,467826,0,18326,13,NY,9616,5572,8294,40.2,307080,400,51113,37599,1978-NY-32,1995,0,76251,145471,0.524166329,0,101419,185140,0.547796262,0
3,50350,164253,18674,65684,33,0,0,10217,185537,0,114623,5954,4791,12194,36,0.7770784,20654,29405,22418,3088,15551,50693,0,9851,1,0,658,,151.4281088,467610,0,19398,13,NY,9063,4949,8504,40.2,242999,1053,51718,33723,1978-NY-33,1995,4,82501,147454,0.559503303,4,125163,182755,0.684867719,0
3,51504,164253,28303,63062,34,0,0,9128,195448,0,103846,2400,2867,12920,36,0.7770784,38215,23378,22418,856,15726,71058,0,12082,0,0,199,1,546.0992991,467461,0,7986,13,NY,4785,3330,7027,40.2,378507,0,56432,34899,1978-NY-34,1995,4,62081,140912,0.440565743,4,126566,192196,0.658525672,0
3,40686,164253,29034,74454,35,0,0,10448,193154,0,112973,4731,3158,9220,36,0.7770784,24891,25156,22418,2291,14424,73714,0,11528,0,0,151,,204.022261,467415,0,14334,13,NY,7574,3899,6619,40.2,307881,241,53752,32842,1978-NY-35,1995,4,96119,138593,0.693534305,4,120738,187915,0.642513903,0
3,43375,164253,12563,71166,36,1,1,7549,188844,0,117552,2459,3100,10091,36,0.7770784,31309,26143,22418,1097,16837,67465,0,10702,0,0,849,1,426.4001823,467761,0,10169,13,NY,6206,5199,9056,40.2,356068,0,56653,35822,1978-NY-36,1995,0,95613,134257,0.712163984,0,118765,184947,0.642156942,0
3,59844,164253,96638,73151,37,1,1,5913,184791,0,99382,271,5417,11998,36,0.7770784,34497,28693,22418,45,15824,57140,0,8845,0,0,297,,10394.64444,467759,0,0,13,NY,7452,7035,11061,40.2,467759,888,52133,35059,1978-NY-37,1995,0,67475,90271,0.747471502,0,95604,127951,0.747192285,0
3,36533,164253,1460,64045,38,0,1,9547,183903,0,122064,1714,3644,12479,36,0.7770784,22532,27939,22418,910,15783,53544,0,11583,0,0,206,,514.0230769,467761,0,5881,13,NY,8512,7854,6880,40.2,343738,0,,39453,1978-NY-38,1995,4,100032,120132,0.832684048,4,151610,212009,0.715111151,0
3,54292,164253,5948,68054,39,0,1,9579,181024,0,113072,7127,3061,7831,36,0.7770784,12736,26274,22418,5018,15165,57709,0,8936,0,0,121,,93.23614986,467859,0,22454,13,NY,8048,5312,8890,40.2,231507,208,1752000,32148,1978-NY-39,1995,0,79385,135816,0.584504035,0,109986,178004,0.617884991,0
2,53066,55542,187428,73430,1,1,0,8826,194132,0,99589,559,14497,16247,42,2.32414784,31563,34707,13017,29,16816,49823,0,8690,7,1,4392,,16493.44828,478310,52029803,0,14,PA,3394,7707,9338,40,478310,481,48451,35333,1978-PA-1,1995,0,104412,145162,0.71927915,0,117087,159205,0.735448007,0
2,58984,55542,305679,61442,2,1,0,8602,196092,0,101257,635,14003,17111,42,2.32414784,21399,38073,13017,25,19075,42291,0,8670,0,0,589,,18810.68,470267,52029803,0,14,PA,4995,5082,10036,40,470267,0,53098,32003,1978-PA-2,1995,0,132594,161759,0.819700913,0,109855,149369,0.735460504,0
2,56599,55542,134444,78615,3,1,0,8310,185446,0,100854,388,8516,15068,42,2.32414784,32003,23198,13017,22,11628,59564,0,8368,1,0,432,,21456.40909,472041,52029803,0,14,PA,3054,7902,10546,40,472041,0,63794,33693,1978-PA-3,1995,0,86015,119765,0.718198138,0,98627,134818,0.731556617,0
2,53251,55542,24551,64421,4,1,0,8732,200771,0,99031,147,13077,18631,42,2.32414784,38974,30620,13017,44,14708,55945,0,11069,1,0,422,,10788.27273,474684,52029803,0,14,PA,2835,6900,6125,40,474684,0,55674,48343,1978-PA-4,1995,4,110445,198000,0.55780303,0,144890,214590,0.675194557,1
2,40200,55542,20480,66112,5,0,0,9957,193692,0,115284,3947,3784,15700,42,2.32414784,16067,20645,13017,838,10966,65441,0,12148,1,0,2184,,566.1515513,474435,0,8698,14,PA,5895,5093,4150,40,272122,0,60193,34669,1978-PA-5,1995,4,110565,147269,0.750769001,4,119682,200981,0.595489126,0
2,58884,55542,6795,105935,6,0,0,10787,204420,0,98269,3196,2981,11033,42,2.32414784,12490,19409,13017,1669,10054,88878,0,9009,0,0,177,1,283.747154,473574,0,11160,14,PA,6374,6280,6066,40,284557,0,61094,31679,1978-PA-6,1995,0,106431,144177,0.7381968,0,133624,180998,0.738262301,0
