STATE,SC,CD,REDIST,ACEREGIO,AGE65,BANK,BLACK,BLUCLLR,CITY,COAST,CONSTRCT,CVLLBFRC,DC,ENROLL,FARMER,FLOOD,FORBORN,GVTWRKR,INTRLAND,LANDSQMI,MANUF,MARINE,MDNINCM,MILTINST,MILTMAJR,MILTPOP,NUCPLANT,POPSQMI,POPULATN,PORT,RURLFARM,TRANSPRT,UNEMPLYD,UNION,URBAN,VABEDS,VETERANS,WHLRETL
TX,49,6,0,13,38090,20969,52550,51087,1,0,10583,141099,0,82371,7765,0.76026132,3625,18085,840139,8191,26461,0,4610,0,0,802,0,46.35954096,379731,0,43568,6743,5304,14,247390,0,26239,26010
TX,49,7,0,13,27511,20969,64856,48201,1,0,11991,168464,0,87037,751,0.76026132,9653,12219,840139,794,30863,0,6071,0,0,120,0,524.2040302,416218,59831766,3373,8261,6739,14,392270,0,29047,36010
TX,49,8,0,13,21022,20969,110517,67138,1,1,12645,153750,0,91453,430,0.76026132,9483,10384,840139,610,36183,0,5056,1,1,202,0,671.3081967,409498,59831766,2444,12187,8601,14,372010,0,181330,30148
TX,49,9,0,13,28596,20969,99154,63961,0,1,11450,167814,0,102297,2510,0.76026132,9653,17309,840139,3279,39207,0,5609,0,0,833,0,138.6959439,454784,75134980,12324,9963,8854,14,383220,0,60940,30153
TX,49,10,0,13,48349,20969,77422,48902,0,0,13594,167077,0,94529,13777,0.76026132,10565,33561,840139,12024,11877,0,3907,1,1,3276,0,37.94918496,456301,0,68061,3622,6090,14,269302,0,40167,31672
TX,49,11,0,13,42628,20969,60149,43594,0,0,9417,127685,0,79327,8869,0.76026132,7709,18555,840139,9254,17564,0,3897,4,2,26111,0,42.13896693,389954,0,45822,4421,5962,14,229125,3041,35797,25383
TX,49,12,0,13,31456,20969,58280,57568,1,0,11086,171872,0,91494,452,0.76026132,5021,16919,840139,570,43821,0,5520,3,2,5049,0,771.0526316,439500,0,2018,8151,7054,14,422566,0,77781,34481
TX,49,13,0,11,35431,20969,21609,44803,1,0,10479,140592,0,78880,8294,1.4965488,4401,17692,840139,15951,17749,0,5157,1,1,10426,0,23.85693687,380542,0,37584,4261,5400,14,277642,0,37471,28731
TX,49,14,0,13,24880,20969,32060,58189,0,1,12766,154157,0,112794,5213,0.76026132,13800,16297,840139,8908,21560,0,4864,4,0,4477,0,51.53233049,459050,20282869,31280,5052,8286,14,333863,0,54289,30341
TX,49,15,0,13,22694,20969,2525,55826,0,1,7156,133545,0,109392,5687,0.76026132,55137,15119,840139,9557,10617,0,2954,1,0,6913,0,43.75672282,418183,0,34714,3704,9091,14,296227,0,35305,29397
TX,49,16,0,12,18112,20969,10150,41866,1,0,8660,123031,0,94676,1697,0.76026132,50018,19369,840139,33918,15260,0,5178,2,1,25085,0,11.63626983,394679,0,9081,6838,7522,14,325934,0,66942,25778
TX,49,17,0,13,44332,20969,13328,47236,0,0,10342,137287,0,77031,13454,0.76026132,3909,15468,840139,22497,13451,0,4279,2,2,9001,0,16.72222963,376200,0,58001,5246,5816,14,236803,249,32514,27330
TX,49,18,0,11,25772,20969,16114,53106,0,0,11396,148848,0,89554,13967,1.4965488,3876,46490,840139,29316,15947,0,5437,1,1,10075,0,13.4596125,394582,0,54738,5847,4631,14,262888,156,45353,31558
TX,49,19,0,13,22292,20969,27987,53619,0,0,12330,159368,0,97317,13358,0.76026132,5442,16102,840139,16579,9975,0,5456,1,1,1880,0,25.66602328,425517,0,64989,5131,6430,14,299942,0,45943,34070
TX,49,20,0,13,35926,20969,36840,50557,1,0,9518,141916,0,96461,204,0.76026132,35571,29355,840139,75,15425,0,4108,0,0,32491,0,6013.253333,450994,0,3,4567,8397,14,450994,0,77369,32710
TX,49,21,0,13,34551,20969,13279,51290,0,0,12952,163208,0,103374,7255,0.76026132,13642,24222,840139,32899,14352,0,5441,2,2,9180,0,13.77956777,453334,0,31314,5612,5977,14,347513,398,28852,35223
TX,49,22,0,13,18200,20969,70988,42683,1,1,10264,168804,0,89091,185,0.76026132,9352,15295,840139,318,34809,0,7019,0,0,811,0,1312.710692,417442,59831766,635,7981,5226,14,410446,1266,-6,35877
TX,49,23,0,13,33953,20969,20954,54533,0,0,10509,139148,0,112175,11395,0.76026132,30262,20772,840139,22975,10158,0,3486,10,6,10586,0,19.80108814,454930,0,59252,4489,8497,14,276969,0,1154458,26739
KY,51,0,0,,292323,4139,215949,,0,0,59354,996194,0,687154,91669,,16830,102737,62152,39863,198160,0,4051,0,0,38295,,76.21493616,3038156,0,0,42875,60250,27,1353215,0,332170,1627200
KY,51,1,0,4,52607,4139,42236,59316,0,0,9665,146249,0,91192,16541,4.01888736,1573,15465,62152,8653,26202,0,3607,1,1,9761,0,50.51831735,437135,0,96299,6016,9520,27,142021,0,35594,24289
KY,51,2,0,4,39931,4139,25571,48835,0,0,7987,131584,0,91914,21628,4.01888736,3416,14447,62152,7651,24077,0,3526,1,1,26882,0,55.07070971,421346,0,125935,3441,7420,27,117662,0,36096,20411
KY,51,3,0,4,42281,4139,70464,60512,1,0,8159,167083,0,85702,172,4.01888736,4280,14251,62152,79,47388,0,5432,1,0,437,0,5474.607595,432494,0,244,9360,9982,27,427794,496,84886,29990
KY,51,4,0,4,36245,4139,14414,62143,0,0,10199,163954,0,104379,5465,4.01888736,3989,13406,62152,1947,46372,0,5985,0,0,803,0,235.0734463,457688,0,30517,10256,6283,27,297939,0,55610,30539
KY,51,5,0,4,39784,4139,12236,43890,0,0,5866,112185,0,108238,20246,4.01888736,734,10562,62152,8719,13583,0,2181,0,0,75,0,47.88897809,417544,0,127778,4291,8206,27,69507,0,28955,15890
KY,51,6,0,4,45060,4139,46070,53586,0,0,11270,163847,0,85337,19115,4.01888736,2043,23301,62152,5280,25228,0,4204,2,0,237,0,80.89545455,427128,0,94501,4097,7378,27,224959,1156,50234,26492
KY,51,7,0,4,36415,4139,4958,48888,0,0,6208,111292,0,120392,8502,4.01888736,795,11305,62152,7522,15310,0,2839,0,0,100,0,59.13600106,444821,0,72549,5414,11461,27,73333,0,40795,15409
MD,52,0,0,,226539,4299,518410,,0,0,73577,1190791,0,672720,17021,,94178,212705,21414,9874,277775,0,6309,0,0,51426,,314.0256228,3100689,0,0,52029,56823,23,2253830,0,423452,1982050
MD,52,1,0,2,35456,4299,89150,56890,0,1,10589,141548,1,83202,7465,1.17290196,5491,21927,21414,9888,29096,0,4778,7,3,15052,0,39.28782362,388478,0,45814,3973,8921,23,86937,1511,27597,22766
MD,52,2,0,2,20078,4299,20054,58571,0,0,8385,146515,1,88532,1488,1.17290196,9154,20298,21414,4253,54370,0,6750,2,0,7221,0,92.45473783,393210,0,10526,5827,6077,23,288946,0,91107,21319
MD,52,3,0,2,25753,4299,101929,64097,1,0,6802,144656,1,84040,82,1.17290196,14028,14846,21414,848,49584,0,5467,1,1,2897,0,454.2558962,385209,44267160,1449,9285,10410,23,363133,377,124258,22125
MD,52,4,0,2,39004,4299,102098,49646,1,0,8707,160751,1,71895,84,1.17290196,12393,18078,21414,115,40518,0,6184,0,0,404,0,3329.4,382881,44267160,46,7613,8583,23,382377,288,-6,26683
MD,52,5,0,2,16766,4299,41846,41900,0,0,11305,147621,1,90090,1693,1.17290196,12016,52240,21414,39,17463,0,7324,3,1,10171,0,9999.153846,389967,0,12894,5270,3317,23,297943,0,93461,24933
MD,52,6,0,2,37634,4299,15438,57852,0,0,10422,143696,1,82343,5330,1.17290196,4186,17877,21414,943,36838,0,5333,5,2,1467,0,408.1940615,384927,0,33079,8894,8444,23,156556,0,87029,23151
MD,52,7,0,2,32211,4299,128875,50049,1,0,8277,166546,1,78930,89,1.17290196,19913,21793,21414,2949,37221,0,6293,1,0,496,0,131.7168532,388433,44267160,321,8427,8951,23,381501,0,-6,34164
MD,52,8,0,2,19637,4299,19020,25795,0,1,9090,139458,1,93688,790,1.17290196,16997,45646,21414,68,12685,0,8943,0,0,13718,0,5699.764706,387584,0,6028,2740,2120,23,296437,0,423452,23064
OK,53,0,0,,248831,4484,153084,266265,0,0,56693,821936,0,511562,48902,,20003,125068,9102,68887,104134,0,4620,0,0,32159,,33.7985977,2328284,0,258949,32254,35988,15,1464972,0,290623,165164
OK,53,1,0,11,48738,4484,29753,61006,1,0,12294,202005,0,111360,7821,1.4965488,4951,18873,9102,9219,36806,0,5562,2,1,1857,0,56.57251329,521542,0,35926,11452,8072,15,405656,0,72939,41503
OK,53,2,0,11,45768,4484,27132,42320,1,0,8908,117947,0,87126,7549,1.4965488,1788,16282,9102,12051,17582,0,3824,1,0,274,0,30.61787404,368976,0,58162,3859,6538,15,160331,390,43227,21664
OK,53,3,0,11,32728,4484,16939,25558,0,0,5203,69563,0,54484,5810,1.4965488,930,11013,9102,12312,7965,0,2893,1,0,234,0,18.49350227,227692,0,37149,2125,4365,15,79210,0,25551,13768
OK,53,4,0,11,33394,4484,17327,32249,1,0,6184,86079,0,53457,4891,1.4965488,1554,14994,9102,7497,9736,0,3837,0,0,236,0,33.64118981,252208,0,32436,3120,4731,15,135490,0,28922,16417
OK,53,5,0,11,45143,4484,42396,65041,1,0,14602,216867,0,115771,3531,1.4965488,5563,45077,9102,3509,23191,0,5501,1,1,3596,0,157.5557139,552863,0,18100,8173,6967,15,494043,488,81287,45876
OK,53,6,0,11,43060,4484,19537,40091,0,0,9502,129475,0,89364,19300,1.4965488,5217,18829,9102,24299,8854,0,4143,3,3,25962,0,16.66747603,405003,0,77176,3525,5315,15,190242,0,38697,25936
TN,54,0,0,,308861,6042,586876,,0,0,82475,1289401,0,802447,85163,,15843,146268,252863,41762,317867,0,3949,0,0,24544,,85.41470715,3567089,0,0,46054,67144,19,1864828,0,401678,2185920
TN,54,1,0,6,34988,6042,11824,64256,0,0,10396,155366,0,99565,14409,4.01888736,1068,14634,252863,4618,45303,0,3731,2,0,174,0,95.60762235,441516,0,105392,5007,9838,19,147912,559,54295,23194
TN,54,2,0,6,34968,6042,28312,60524,0,0,9904,158597,0,104825,4654,4.01888736,1900,20721,252863,3608,43659,0,4432,1,0,446,1,125.636918,453298,0,37869,5251,9448,19,232798,0,61028,27907
TN,54,3,0,6,35633,6042,55104,67849,0,0,9355,160409,0,100385,4853,4.01888736,1868,16830,252863,4691,50579,0,4264,0,0,277,0,93.03368152,436421,0,38083,5336,9469,19,240452,0,48578,24897
TN,54,4,0,6,39575,6042,27787,62497,0,0,10371,145992,0,92491,17622,4.01888736,1337,16635,252863,8779,38619,0,3133,1,0,3835,0,46.88290238,411585,0,115758,2956,7360,19,120691,1275,37205,20629
TN,54,5,0,6,31672,6042,76437,51956,0,0,10467,159011,0,81669,677,4.01888736,2780,18506,252863,527,35465,0,5332,1,1,623,0,758.5256167,399743,0,5066,7142,5627,19,350559,498,54246,31059
TN,54,6,0,6,33934,6042,42848,50489,0,0,8784,119293,0,76350,15344,4.01888736,1260,13872,252863,8463,29474,0,3267,0,0,8174,0,40.34833983,341468,0,101254,2920,6028,19,93693,0,30225,17196
TN,54,7,0,6,30611,6042,117489,47422,0,0,7548,119789,0,83342,11451,4.01888736,740,14143,252863,5445,25013,0,3397,1,0,139,0,63.14839302,343843,0,77079,6789,6264,19,165619,0,21117,19640
TN,54,8,0,8,35998,6042,103893,48780,0,0,7988,126990,0,88333,16034,1.6563744,1298,13420,252863,5180,24496,0,3274,0,0,10557,0,73.48185328,380636,0,106048,3342,6618,19,155407,0,19156,21104
TN,54,9,0,8,31482,6042,123182,41805,0,0,7662,143964,0,75487,119,1.6563744,3592,17507,252863,56,25259,0,4974,2,0,400,0,6403.196429,358579,0,195,7321,6492,19,357697,1252,75828,32966
WV,56,0,0,,172516,2273,89378,248415,0,0,29285,587232,0,442483,12865,,23863,64322,562,24079,125717,0,4572,0,0,848,,77.26321691,1860421,0,120938,28739,49018,45,711101,0,222385,97128
WV,56,1,0,4,45392,2273,8859,62259,0,0,6470,141519,0,87820,2486,4.01888736,11868,12472,562,3691,40555,0,5100,0,0,107,0,110.7542671,408794,0,22953,5442,10465,45,212111,200,55992,23617
WV,56,2,0,4,34682,2273,9825,45672,0,0,6124,106526,0,76191,5544,4.01888736,3509,15089,562,9161,18236,0,3646,1,0,131,0,35.97991486,329612,0,44336,5747,9290,45,71835,840,38572,15689
WV,56,3,0,4,29041,2273,24487,49103,0,0,5790,126533,0,99295,492,4.01888736,3293,13464,562,3004,26414,0,5128,0,0,375,0,132.1141811,396871,0,8091,4753,10037,45,194678,196,47956,22461
WV,56,4,0,4,39580,2273,10805,56132,0,0,8286,134271,0,97766,3271,4.01888736,2395,14662,562,4856,33309,0,4775,0,0,145,0,86.91227348,422046,0,32835,7495,10788,45,174138,180,49847,22562
WV,56,5,0,4,23821,2273,35402,35249,0,0,2615,78383,0,81411,1072,4.01888736,2798,8635,562,3367,7203,0,3869,0,0,90,0,90.02019602,303098,0,12723,5302,8438,45,58339,0,30018,12799
AZ,61,0,0,,90225,2675,43403,,0,0,40068,453988,0,309321,6424,,70318,63033,14353801,113575,54968,0,5568,0,0,-24126,,11.46520801,1302161,0,0,14768,24126,19,970616,0,167453,867080
AZ,61,1,0,14,36905,2675,21715,52466,0,0,14862,171277,0,102521,1530,0,22228,21400,14353801,2669,25084,0,5962,1,1,2348,0,171.0487074,456529,0,8109,3723,7901,19,410061,192,91542,33924
AZ,61,2,0,14,29822,2675,14912,54167,0,0,11791,148489,0,104620,2442,0,31746,22841,14353801,32119,13183,0,5402,5,2,11541,0,13.71197733,440415,0,16464,5906,8670,19,321082,393,55324,28089
AZ,61,3,0,14,23498,2675,6776,56244,0,0,13415,134222,0,102180,2452,0,16344,18792,14353801,78775,16701,0,5325,4,1,3078,0,5.143979689,405217,0,24848,5139,7555,19,239473,304,20587,24695
CO,62,0,1,,158160,3439,39992,203264,0,0,44179,652805,0,390739,27667,,59881,100609,8969853,103884,98887,0,5780,0,0,27947,,16.88370683,1753947,0,127561,29726,26036,22,1292768,0,235116,127900
CO,62,1,1,10,53283,3439,30251,55182,1,0,10543,203629,0,95078,320,1.64075508,23753,28379,8969853,71,35385,0,6361,3,1,6042,0,6956.15493,493887,0,0,10291,7246,22,493887,528,73351,42763
CO,62,2,1,10,23604,3439,1300,51353,0,0,14323,163080,0,103662,2454,1.64075508,10978,24682,8969853,4137,32264,0,6734,2,0,6737,0,106.1092579,438974,0,11053,8236,5022,22,373146,0,89003,32345
CO,62,3,1,12,41405,3439,7844,45363,0,0,8452,137367,0,96134,9187,0.76026132,13749,24792,8969853,38707,20919,0,5065,6,2,15058,0,10.72640608,415187,0,39294,5436,6723,22,263833,681,47545,25826
CO,62,4,1,14,39868,3439,597,51366,0,0,10861,148729,0,95865,15706,0,11401,22756,8969853,60969,10319,0,4889,1,1,110,0,6.657465269,405899,0,77214,5763,7045,22,161902,145,25217,26966
ID,63,0,0,,58258,1046,1502,,0,0,15826,246839,0,168798,25946,,15542,30584,12217763,82708,31443,0,5259,0,0,-13981,,8.066825458,667191,0,0,11406,13981,19,317097,0,82086,472000
ID,63,1,0,17,35262,1046,784,48050,0,0,8951,136477,0,87722,10707,0.00290592,9870,17542,12217763,42788,20813,0,5223,1,1,3873,0,8.530055156,364984,0,54893,4729,9247,19,175198,203,32452,25309
ID,63,2,0,17,22996,1046,718,37335,0,0,6875,110362,0,81076,15239,0.00290592,5672,13042,12217763,39889,10630,0,5319,0,0,426,1,7.576198952,302207,0,77889,6677,4734,19,141899,0,49634,21891
MT,64,0,0,,65420,1303,1467,,0,0,14911,248073,0,158420,24421,,30646,33994,9372179,145736,23439,0,5403,0,0,-16803,,4.630063951,674767,0,0,13990,16803,35,338457,0,89276,470940
MT,64,1,0,10,33577,1303,439,40544,0,0,6402,121806,0,75872,8433,1.64075508,14657,18473,9372179,58330,14729,0,5307,0,0,425,0,5.607166124,327066,0,40932,6296,9500,35,160466,161,38232,21880
MT,64,2,0,10,31843,1303,1028,36698,0,0,8509,126267,0,82548,15988,1.64075508,15989,15521,9372179,87272,8710,0,5443,2,2,5903,0,3.984107159,347701,0,64666,7694,7303,35,177991,96,51044,25214
NV,65,1,0,15,18173,856,13484,32492,0,0,9790,119842,0,61453,2047,0,13133,17568,48321450,109788,7031,0,6736,6,2,7490,0,2.598444274,285278,0,10106,5110,7391,33,200704,202,46155,20204
NM,66,0,0,,51270,1149,17063,102727,0,0,26780,306100,0,245444,9888,,21408,56969,13509822,121510,21668,0,5371,7,4,21908,,7.826705621,951023,0,58264,12191,18196,15,625174,715,113785,55361
NM,66,1,0,12,51270,1149,17063,102727,0,0,26780,306100,0,245444,9888,0.76026132,21408,56969,13509822,121510,21668,0,5371,4,2,21908,0,7.826705621,951023,0,58264,12191,18196,15,625174,356,113785,55361
NM,66,2,0,,51270,1149,17063,102727,0,0,26780,306100,0,245444,9888,0.76026132,21408,56969,13509822,121510,21668,0,5371,4,2,21908,0,7.826705621,951023,0,58264,12191,18196,15,625174,356,113785,55361
UT,67,0,0,,59957,1623,4148,,0,0,20982,315198,0,,10525,,32133,58781,23556552,82339,48408,0,,0,0,-13051,,10.81658752,890627,0,0,15787,13051,18,667158,0,110646,599750
UT,67,1,0,14,28746,1623,2222,55922,0,0,10199,153978,0,117917,8024,0,10601,34345,23556552,56177,23451,0,5695,3,1,1875,0,8.043576553,451864,0,33621,7420,7417,18,296491,0,36341,25089
UT,67,2,0,15,31211,1623,1926,54188,0,0,10783,161220,0,105841,2501,0,21532,24436,23556552,26203,24957,0,6112,3,1,1527,0,16.74476205,438763,0,9790,8367,5634,18,370667,576,74305,34886
WY,68,1,0,10,25908,632,2183,43933,0,0,11076,127328,0,76859,8974,1.64075508,9663,19304,19774307,97411,9294,0,5877,1,1,2497,0,3.388385295,330066,0,43046,8553,6516,19,187551,837,47670,23152
CA,71,0,0,,1376204,43768,883861,2000730,0,0,361691,6135341,0,3307865,77813,,1343698,814129,19302773,156573,1391110,0,6726,0,0,300315,,100.3825947,15717204,0,334266,222913,373908,33,13576812,0,2311371,1081730
CA,71,1,0,16,51963,43768,6050,64647,0,1,11905,190843,0,116757,4481,3.55866228,34954,29789,19302773,10940,39412,0,6539,6,1,7474,1,48.7940585,533807,0,27130,6213,10998,33,290519,0,82721,34226
CA,71,2,0,16,43876,43768,3725,56735,0,0,12468,154985,0,93552,5591,3.55866228,16752,26694,19302773,53414,24267,0,5763,1,0,401,0,7.610476654,406506,0,30269,6648,14438,33,142963,0,61242,26815
CA,71,3,0,16,34623,43768,19805,58002,0,0,15933,195741,0,112903,1590,3.55866228,29485,51797,19302773,983,30174,0,7100,1,1,10263,0,511.4730417,502778,0,7962,7852,11732,33,426531,0,77136,32426
CA,71,4,0,16,23970,43768,14669,38262,0,1,7378,106824,0,69028,5275,3.55866228,18868,25558,19302773,6831,14773,1,5843,8,3,15114,0,45.47928561,310669,0,25725,3215,7578,33,197204,0,41053,17805
CA,71,5,0,16,39436,43768,53001,36533,1,1,5166,148241,0,41166,92,3.55866228,63731,16948,19302773,15,21774,0,5452,1,0,8506,0,20124.8,301872,0,0,11041,13366,33,301872,0,114107,27084
CA,71,6,0,16,54172,43768,21382,47003,1,1,8883,204617,0,73502,222,3.55866228,78800,31671,19302773,31,32693,0,7474,8,2,6638,0,14143.35484,438444,0,0,13318,8336,33,438444,410,-6,40780
CA,71,7,0,16,43615,43768,82712,31854,1,1,5609,146090,0,53918,371,3.55866228,33264,29168,19302773,37,21518,0,6368,0,0,1595,0,9014.324324,333530,0,0,6850,10473,33,333530,0,228114,21714
CA,71,8,0,16,32729,43768,26841,51844,1,1,7977,144746,0,76649,323,3.55866228,29299,22630,19302773,104,34929,0,6857,3,0,14792,0,3589.288462,373286,0,42,8518,8367,33,373040,0,-6,27129
CA,71,9,0,16,25593,43768,4625,54349,0,1,10732,140519,0,85693,1822,3.55866228,28837,19238,19302773,1315,35283,0,6671,4,0,1978,1,291.6334601,383498,0,7241,5414,10125,33,354617,465,-6,22834
CA,71,10,0,16,28867,43768,1429,49346,0,1,12484,170301,0,106708,1640,3.55866228,33469,20372,19302773,579,49933,0,7942,2,0,4935,0,794.835924,460210,0,2311,5266,7055,33,446708,2119,-6,26048
CA,71,11,0,16,29949,43768,10846,51580,0,1,11595,181167,0,98493,893,3.55866228,41504,21565,19302773,454,39850,0,8103,0,0,1646,0,978.8259912,444387,0,831,12271,6068,33,433548,0,73633,35404
CA,71,12,0,16,39433,43768,9930,42926,0,1,9279,124028,0,74716,4181,3.55866228,35507,18389,19302773,8475,12984,0,5622,7,2,30131,0,44.72094395,379010,0,18953,3174,7710,33,217823,0,47953,23920
CA,71,13,0,16,29716,43768,6279,49897,0,1,10894,135947,0,78273,2258,3.55866228,33160,22717,19302773,4589,16306,0,6628,5,1,11989,0,80.21355415,368100,0,12125,2847,6159,33,238060,0,51068,24204
CA,71,14,0,16,22579,43768,25294,54008,0,1,10623,152380,0,102292,861,3.55866228,23209,22526,19302773,734,41429,0,7327,1,0,1660,0,557.2615804,409030,0,3966,6866,9811,33,331863,486,61380,24711
CA,71,15,0,16,40963,43768,12825,54463,0,0,7537,153076,0,91667,7690,3.55866228,32259,20977,19302773,2909,23367,0,5640,2,0,1007,0,140.0079065,407283,0,40677,6605,13184,33,266260,0,52061,27279
CA,71,16,0,16,39053,43768,25230,61471,0,0,10241,174914,0,119284,10683,3.55866228,37435,20959,19302773,10090,18352,0,5403,1,0,6093,0,49.24271556,496859,0,70954,5897,13723,33,297856,250,59981,34378
CA,71,17,0,16,19608,43768,16074,63092,1,1,7866,142541,0,87694,738,3.55866228,27326,12487,19302773,70,53749,0,6828,4,1,4054,0,5373.071429,376115,21000473,0,8027,9336,33,376114,0,933631,21277
CA,71,18,0,16,37432,43768,22392,72355,0,0,10498,185515,0,126784,7933,3.55866228,25145,26603,19302773,14385,15362,0,5496,4,1,3692,0,35.47730275,510341,0,47473,5919,14480,33,293866,0,60471,32634
CA,71,19,0,16,19823,43768,688,59801,0,0,8371,140715,0,92930,794,3.55866228,27363,13005,19302773,89,50053,0,7237,1,0,340,0,4247.089888,377991,0,295,6576,6668,33,375635,0,-6,25754
CA,71,20,0,16,57346,43768,16286,39972,1,0,7661,179127,0,65579,834,3.55866228,42755,18554,19302773,91,38834,0,7657,1,0,359,1,4265.615385,388171,21000473,0,3742,7520,33,387574,0,-6,31793
CA,71,21,0,16,27712,43768,229001,58405,1,0,6598,143558,0,77209,347,3.55866228,25128,15144,19302773,31,39096,0,4767,0,0,408,0,11769.83871,364865,21000473,0,4824,16015,33,364865,0,-6,19193
CA,71,22,0,16,17160,43768,4725,47294,1,0,10689,143850,0,103378,585,3.55866228,24743,14785,19302773,147,47875,0,8017,0,0,609,0,2679.639456,393907,21000473,16,2870,6740,33,393907,519,-6,22520
CA,71,23,0,16,31738,43768,13430,75372,1,0,9476,174175,0,81624,409,3.55866228,24979,13735,19302773,62,68587,0,6711,0,0,592,0,6582.241935,408099,21000473,0,6798,9617,33,408099,0,-6,30503
CA,71,24,0,16,44773,43768,4360,41973,1,0,8942,161907,0,83296,821,3.55866228,27613,19907,19302773,578,40627,0,7733,1,0,349,0,690.8685121,399322,21000473,490,3963,6230,33,389291,0,-6,29693
CA,71,25,0,16,16949,43768,948,58591,1,0,10540,133643,0,90979,670,3.55866228,21567,13153,19302773,134,44068,0,6999,0,0,379,0,2778.783582,372357,21000473,436,5739,6813,33,368005,0,-6,23361
CA,71,26,0,16,46956,43768,24500,40684,1,0,6709,182934,0,64217,931,3.55866228,68660,14923,19302773,43,42999,0,7541,0,0,189,0,9033.046512,388421,21000473,0,3031,10826,33,388421,0,-6,39317
CA,71,27,0,16,23057,43768,7455,50557,0,0,8332,147431,0,80561,1007,3.55866228,26140,15444,19302773,2170,43736,0,7330,1,0,350,0,166.1557604,360558,0,2890,3305,8729,33,323877,0,-6,25977
CA,71,28,0,16,53662,43768,6321,50731,0,1,9340,260006,0,112859,1047,3.55866228,57620,26059,19302773,440,68490,0,8830,2,0,1262,1,1338.484091,588933,0,270,6088,13179,33,576078,0,-6,41982
CA,71,29,0,16,43632,43768,2162,63129,0,0,8181,168561,0,74479,659,3.55866228,60950,16321,19302773,54,48506,0,6343,0,0,186,0,7348.388889,396813,0,0,8016,9346,33,396813,0,-6,30037
CA,71,30,0,16,61937,43768,60986,49172,0,0,5452,188455,0,52133,1359,3.55866228,74731,15727,19302773,31,38252,0,5563,0,0,242,0,12630.35484,391541,0,0,6103,15139,33,391541,0,-6,33795
CA,71,31,0,16,42016,43768,64854,59036,0,0,7719,186379,0,67200,381,3.55866228,41156,19523,19302773,45,56732,0,6959,0,0,491,0,8804.888889,396220,0,0,6109,11251,33,396220,0,-6,32909
CA,71,32,0,16,46869,43768,9756,54698,1,1,8295,166159,0,83296,628,3.55866228,25649,23927,19302773,75,47221,0,6738,3,1,23262,0,5806.106667,435458,21000473,0,5770,8340,33,435458,1570,-6,32070
CA,71,33,0,16,45018,43768,17234,65716,0,0,13021,176727,0,114227,2042,3.55866228,28603,33947,19302773,20131,29540,0,5998,4,3,12492,0,25.01569718,503591,0,6538,9268,11738,33,374495,0,69330,30444
CA,71,34,0,16,20569,43768,2080,59923,0,1,13002,159867,0,109219,1152,3.55866228,23979,16328,19302773,169,49589,0,7301,2,1,4109,0,2647.461538,447421,0,263,4106,7857,33,446400,0,249912,29214
CA,71,35,0,16,46159,43768,4203,46664,1,1,13398,158167,0,95630,2773,3.55866228,29908,21471,19302773,4358,30250,0,6651,0,0,35477,1,108.6532813,473511,0,11347,2647,6974,33,358598,0,-6,29451
CA,71,36,0,16,27668,43768,5161,38788,0,1,9361,139140,0,83265,414,3.55866228,24142,21859,19302773,237,34381,0,7110,10,4,48315,0,1772.21519,420015,0,625,2452,8046,33,398517,0,-6,24172
CA,71,37,0,16,27487,43768,31124,47054,1,1,10260,130262,0,83207,631,3.55866228,27531,21262,19302773,273,29181,0,6194,10,4,30761,0,1450.509158,395989,0,422,2696,10844,33,389267,0,-6,22972
CA,71,38,0,16,38096,43768,15478,54803,0,0,9276,141803,0,83498,3685,3.55866228,37477,18967,19302773,11461,16938,0,5662,2,1,8175,0,33.00724195,378296,0,15015,2869,9097,33,252896,0,47578,25905
OR,72,0,0,,183653,3460,18133,,0,0,40345,679553,0,,22564,,71314,88642,15830110,96248,149480,0,,0,0,5422,,18.37635068,1768687,0,0,31829,40729,34,1100110,0,257495,1296980
OR,72,1,0,17,49669,3460,690,62580,1,1,10028,180541,0,106473,6059,0.00290592,20772,23824,15830110,8355,40605,0,5985,1,0,1830,0,56.1111909,468809,0,44605,7561,8598,34,256886,0,73456,33435
OR,72,2,0,17,44651,3460,1244,59678,0,0,10976,168324,0,105217,12284,0.00290592,11782,26569,15830110,70235,30108,0,5544,1,0,1794,0,6.334719157,444919,0,65264,6199,12175,34,215842,0,36516,29452
OR,72,3,0,17,55162,3460,15745,59670,1,0,10740,181424,0,92608,600,0.00290592,29006,20321,15830110,327,35060,0,6272,0,0,1297,0,1378.574924,450794,0,2330,12334,9859,34,435968,547,80071,40811
OR,72,4,0,17,34171,3460,454,63553,0,1,8601,149264,0,97065,3621,0.00290592,9754,17928,15830110,17292,43707,0,5783,0,0,501,0,23.37294703,404165,0,26104,5735,10097,34,191414,578,67452,26000
WA,73,0,0,,279045,4795,48738,365767,0,0,67471,1072492,0,637038,27601,,178658,152641,1411372,66709,246938,0,6225,0,0,52487,,42.77105038,2853214,0,163242,49684,70583,44,1943249,0,401675,196256
WA,73,1,0,17,43234,4795,1818,43842,1,1,10045,175829,0,85324,278,0.00290592,37859,24860,1411372,144,35597,0,7388,6,2,3496,0,2920.472222,420548,0,955,8620,7840,44,404287,0,248450,37608
