Sampling,Model,Metric,Average,Standard Deviation,Trial 0,Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9
OVER,KNN,accuracy,0.7139484978540772,0.017272863830418088,0.7167381974248928,0.7017167381974249,0.7296137339055794,0.7360515021459227,0.73068669527897,0.7092274678111588,0.6995708154506438,0.7317596566523605,0.6899141630901288,0.694206008583691
OVER,KNN,precision,0.9199313507868615,0.010864629727704763,0.9289940828402367,0.9067055393586005,0.9280575539568345,0.9290780141843972,0.9153737658674189,0.9267563527653214,0.9329359165424739,0.9173789173789174,0.9133034379671151,0.9007299270072993
OVER,KNN,recall,0.7491107845462959,0.018004196920459768,0.7440758293838863,0.7440191387559809,0.7615112160566706,0.7696827262044653,0.7726190476190476,0.7363420427553444,0.727061556329849,0.7703349282296651,0.7256532066508313,0.7398081534772182
OVER,KNN,f1,0.8256544239104671,0.012027115356392889,0.8263157894736843,0.8173455978975033,0.8365758754863813,0.8419023136246787,0.8379599741768883,0.8206485771012575,0.8172323759791124,0.8374512353706112,0.8087359364659166,0.8123765635286372
OVER,KNN,auc,0.5650278776042983,0.026814197253084208,0.5993106419646704,0.5386762360446571,0.5866379609695117,0.5761993877935907,0.5602225672877847,0.59594879915545,0.5466293697142203,0.5830841307814991,0.5406043811031935,0.5229653012284051
OVER,ID3 (Underfitting),accuracy,0.7561158798283262,0.03453183933501569,0.7296137339055794,0.7757510729613734,0.7886266094420601,0.7575107296137339,0.7918454935622318,0.7532188841201717,0.8090128755364807,0.721030042918455,0.7285407725321889,0.7060085836909872
OVER,ID3 (Underfitting),precision,0.9562058576860394,0.012275545531768895,0.9654088050314465,0.9536903039073806,0.9380053908355795,0.9629629629629629,0.9341397849462365,0.9622356495468278,0.952317880794702,0.9690553745928339,0.9696969696969697,0.9545454545454546
OVER,ID3 (Underfitting),recall,0.765913391302685,0.049787024553507454,0.7274881516587678,0.7882775119617225,0.8217237308146399,0.763807285546416,0.8273809523809523,0.7565320665083135,0.835075493612079,0.7117224880382775,0.7220902612826603,0.7050359712230215
OVER,ID3 (Underfitting),f1,0.8494732439168997,0.026847401712167884,0.8297297297297297,0.8631303208906352,0.8760226557583387,0.8519003931847968,0.8775252525252525,0.8470744680851064,0.8898514851485149,0.8206896551724138,0.8277739959155889,0.8110344827586206
OVER,ID3 (Underfitting),auc,0.7106905671676749,0.04405164601919103,0.738744075829384,0.7274720893141945,0.6402736301132023,0.727582655118887,0.6473861283643892,0.7393771443652679,0.6640166200454761,0.7569029106858054,0.7554895750857745,0.709660842754368
OVER,ID3,accuracy,0.8181330472103004,0.016485085374093714,0.8068669527896996,0.8047210300429185,0.8133047210300429,0.8186695278969958,0.8390557939914163,0.8025751072961373,0.8454935622317596,0.8315450643776824,0.822961373390558,0.796137339055794
OVER,ID3,precision,0.9248317218568367,0.009680769744174481,0.9315726290516206,0.9153567110036276,0.9286608260325406,0.925748502994012,0.9174641148325359,0.9250614250614251,0.9456118665018541,0.9204406364749081,0.927070457354759,0.9113300492610837
OVER,ID3,recall,0.8982754164226405,0.013357929685344844,0.919431279620853,0.9055023923444976,0.8760330578512396,0.9083431257344301,0.9130952380952381,0.8942992874109263,0.8885017421602788,0.8995215311004785,0.8907363420427553,0.8872901678657075
OVER,ID3,f1,0.9112820842979474,0.007661396974152061,0.9254621347644603,0.9104028863499699,0.9015795868772782,0.9169632265717675,0.9152744630071599,0.9094202898550725,0.9161676646706586,0.909860859044162,0.9085402786190188,0.8991494532199271
OVER,ID3,auc,0.6453628038466703,0.032244024888218766,0.6846994829814734,0.619143740031898,0.6432668935342732,0.5823432127779954,0.6396997929606625,0.6376880443388757,0.690222636632805,0.6709778708133971,0.629123779361309,0.6564625850340137
OVER,ID3 (Overfitting),accuracy,0.8418454935622317,0.012514816710160507,0.8658798283261803,0.8401287553648069,0.8261802575107297,0.8497854077253219,0.8476394849785408,0.8390557939914163,0.8497854077253219,0.8401287553648069,0.8379828326180258,0.8218884120171673
OVER,ID3 (Overfitting),precision,0.9248317218568367,0.009680769744174481,0.9315726290516206,0.9153567110036276,0.9286608260325406,0.925748502994012,0.9174641148325359,0.9250614250614251,0.9456118665018541,0.9204406364749081,0.927070457354759,0.9113300492610837
OVER,ID3 (Overfitting),recall,0.8982754164226405,0.013357929685344844,0.919431279620853,0.9055023923444976,0.8760330578512396,0.9083431257344301,0.9130952380952381,0.8942992874109263,0.8885017421602788,0.8995215311004785,0.8907363420427553,0.8872901678657075
OVER,ID3 (Overfitting),f1,0.9112820842979474,0.007661396974152061,0.9254621347644603,0.9104028863499699,0.9015795868772782,0.9169632265717675,0.9152744630071599,0.9094202898550725,0.9161676646706586,0.909860859044162,0.9085402786190188,0.8991494532199271
OVER,ID3 (Overfitting),auc,0.6027505518348036,0.02299878767464251,0.6358520034467902,0.5881678628389154,0.602722411278561,0.571455513484499,0.5815476190476191,0.6082607548165743,0.6343917161505619,0.6112190988835726,0.6175903932435999,0.5762981451573436
OVER,CART,accuracy,0.8242489270386266,0.013635946545536091,0.8379828326180258,0.8036480686695279,0.805793991416309,0.8412017167381974,0.822961373390558,0.8369098712446352,0.8186695278969958,0.8154506437768241,0.8369098712446352,0.822961373390558
OVER,CART,precision,0.9281987937976719,0.008575657939840976,0.929368029739777,0.9159235668789809,0.9324675324675324,0.932349323493235,0.9277566539923955,0.9280397022332506,0.9458762886597938,0.923469387755102,0.9301745635910225,0.9165628891656289
OVER,CART,recall,0.8733883173963372,0.016092313544842442,0.8886255924170616,0.8600478468899522,0.8476977567886659,0.8907168037602821,0.8714285714285714,0.8883610451306413,0.8524970963995354,0.8660287081339713,0.8859857482185273,0.882494004796163
OVER,CART,f1,0.8998584841804402,0.008639708704588234,0.9085402786190189,0.8871067242442936,0.8880643166357451,0.9110576923076924,0.8987108655616943,0.9077669902912622,0.8967623701893709,0.8938271604938272,0.9075425790754258,0.899205864386072
OVER,CART,auc,0.616071210022718,0.014536126519286032,0.6204491598448945,0.5862739234449761,0.6179665254531564,0.6058522290406348,0.6259316770186336,0.6219583003430985,0.6304739003124438,0.6205143540669856,0.6318817629981526,0.5994102677042039
OVER,Naive Bayes,accuracy,0.14860515021459228,0.09675609274001194,0.15236051502145923,0.11695278969957082,0.11909871244635194,0.4206008583690987,0.11266094420600858,0.1072961373390558,0.09334763948497854,0.11909871244635194,0.11587982832618025,0.12875536480686695
OVER,Naive Bayes,precision,0.9131742033690607,0.05589886316894852,0.8857142857142857,0.9333333333333333,0.8611111111111112,0.8956743002544529,1.0,0.9166666666666666,1.0,0.8947368421052632,0.8214285714285714,0.9230769230769231
OVER,Naive Bayes,recall,0.06639881009245766,0.12327125201298376,0.07345971563981042,0.01674641148325359,0.03659976387249114,0.4136310223266745,0.015476190476190477,0.013064133016627079,0.018583042973286876,0.02033492822966507,0.027315914489311165,0.02877697841726619
OVER,Naive Bayes,f1,0.10458848445704669,0.16522996754342079,0.13566739606126915,0.03290246768507638,0.07021517553793885,0.5659163987138264,0.030480656506447833,0.025761124121779857,0.03648802736602052,0.039766081871345026,0.052873563218390804,0.05581395348837209
OVER,Naive Bayes,auc,0.49448789055827874,0.01636690010277366,0.49127531236535976,0.5031648724082936,0.48888811723036324,0.45372909141025086,0.5077380952380952,0.500976510952758,0.5092915214866434,0.49975079744816586,0.4858801794668778,0.50418440757598
OVER,RBF Kernel SVC,accuracy,0.29227467811158797,0.1716665174889507,0.22532188841201717,0.21566523605150215,0.30042918454935624,0.2703862660944206,0.2478540772532189,0.25858369098712447,0.2521459227467811,0.26716738197424894,0.7618025751072961,0.12339055793991416
OVER,RBF Kernel SVC,precision,0.9067548835302649,0.01803301435315371,0.8961038961038961,0.8947368421052632,0.9113924050632911,0.9052132701421801,0.9161676646706587,0.912568306010929,0.91,0.8805970149253731,0.8934010152284264,0.9473684210526315
OVER,RBF Kernel SVC,recall,0.24465831473539199,0.21740563027447862,0.16350710900473933,0.1423444976076555,0.2550177095631641,0.2244418331374853,0.18214285714285713,0.19833729216152018,0.21138211382113822,0.2117224880382775,0.836104513064133,0.02158273381294964
OVER,RBF Kernel SVC,f1,0.3500565931157752,0.20556300143222594,0.27655310621242485,0.24561403508771928,0.3985239852398524,0.3596986817325801,0.3038728897715988,0.3258536585365854,0.3430725730442979,0.3413693346190935,0.863803680981595,0.04220398593200469
OVER,RBF Kernel SVC,auc,0.49239744979391364,0.018818174322463334,0.49084446359327877,0.4982555821371611,0.5039794430168761,0.4887641264452859,0.5149844720496894,0.5102797571918711,0.4789304935302874,0.48086124401913877,0.45138558986539984,0.5056893260901483
OVER,Random Forest,accuracy,0.8430257510729614,0.011400687947759204,0.8605150214592274,0.8369098712446352,0.8186695278969958,0.8358369098712446,0.8465665236051502,0.851931330472103,0.8465665236051502,0.8390557939914163,0.8433476394849786,0.8508583690987125
OVER,Random Forest,precision,0.9357503570757547,0.010262493309072617,0.9396551724137931,0.9329113924050633,0.9368556701030928,0.9298029556650246,0.9350811485642946,0.9303178484107579,0.9602564102564103,0.9309045226130653,0.9405063291139241,0.9212121212121213
OVER,Random Forest,recall,0.8876565680780425,0.01613713511954022,0.9040284360189573,0.881578947368421,0.8583234946871311,0.8871915393654524,0.8916666666666667,0.9038004750593824,0.8699186991869918,0.8863636363636364,0.8824228028503563,0.9112709832134293
OVER,Random Forest,f1,0.9109311621480972,0.007034206188509444,0.9214975845410629,0.9065190651906518,0.8958718422674061,0.9079975947083584,0.9128580134064596,0.9168674698795181,0.9128580134064596,0.9080882352941176,0.9105392156862746,0.9162145871006632
OVER,Random Forest,auc,0.6546957617865516,0.03414426352765854,0.6736051271003878,0.6647478070175439,0.6409264532259185,0.5917439178308743,0.6632246376811594,0.6352335708630246,0.7166494904385664,0.6567234848484849,0.680100290314067,0.6240028385454902
OVER,AdaBoost,accuracy,0.878862660944206,0.0050693561201436334,0.8776824034334764,0.8701716738197425,0.8884120171673819,0.8830472103004292,0.878755364806867,0.880901287553648,0.8819742489270386,0.8744635193133047,0.8776824034334764,0.8755364806866953
OVER,AdaBoost,precision,0.9221101203109865,0.0070093597029376965,0.9234338747099768,0.9123414071510957,0.9275028768699655,0.9284064665127021,0.9163802978235968,0.9254947613504074,0.9331026528258363,0.92046783625731,0.9222737819025522,0.911697247706422
OVER,AdaBoost,recall,0.9460637007117207,0.0047484106572826005,0.943127962085308,0.9461722488038278,0.9515938606847698,0.9447708578143361,0.9523809523809523,0.9441805225653207,0.9396051103368177,0.9413875598086124,0.9441805225653207,0.9532374100719424
OVER,AdaBoost,f1,0.9339071228254676,0.0030285111091355567,0.9331770222743259,0.928948913681738,0.9393939393939396,0.9365171811298778,0.9340338587273789,0.9347442680776014,0.9363425925925926,0.9308101714961561,0.9330985915492958,0.9320046893317702
OVER,AdaBoost,auc,0.5926189463586715,0.017777849183095374,0.5965639810426541,0.5772527910685805,0.6052086950482672,0.589669379524452,0.5794513457556936,0.6165347057271048,0.5613518509430567,0.6165271132376396,0.5998680390604382,0.5837615621788282
OVER,MLP,accuracy,0.3877682403433476,0.23007743568398023,0.30579399141630903,0.6384120171673819,0.24248927038626608,0.5321888412017167,0.2821888412017167,0.8841201716738197,0.26609442060085836,0.1791845493562232,0.38090128755364805,0.16630901287553648
OVER,MLP,precision,0.9126946090884248,0.020202408327625213,0.9301310043668122,0.9030694668820679,0.9272727272727272,0.9175050301810865,0.9296482412060302,0.9077777777777778,0.9447236180904522,0.8901098901098901,0.8862973760932945,0.8904109589041096
OVER,MLP,recall,0.35822780590631215,0.284951573211641,0.2523696682464455,0.6686602870813397,0.1806375442739079,0.535840188014101,0.22023809523809523,0.9703087885985748,0.2183507549361208,0.09688995215311005,0.36104513064133015,0.07793764988009592
OVER,MLP,f1,0.4624330023791351,0.2593961716687885,0.397017707362535,0.7683848797250858,0.3023715415019763,0.6765578635014836,0.356111645813282,0.9380022962112514,0.35471698113207545,0.17475728155339806,0.5130801687763713,0.14332965821389196
OVER,MLP,auc,0.5139826100679409,0.022211114474574956,0.5352757432141318,0.5218301435406699,0.5197305368428363,0.5148336742539641,0.5340320910973084,0.5240432831881763,0.531710588735666,0.4963616427432217,0.4638558986539984,0.4981524984094357
