Sampling,Model,Metric,Average,Standard Deviation,Trial 0,Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9
OVER,CART,recall,0.883212385160044,0.013697542090526075,0.8779620853080569,0.8788235294117647,0.8961038961038961,0.8952380952380953,0.8704784130688448,0.8865497076023392,0.8606847697756789,0.8760429082240763,0.907673860911271,0.8825665859564165
OVER,CART,f1,0.9082631096826929,0.007463285748474418,0.9025578562728379,0.9132029339853299,0.9139072847682119,0.9148418491484184,0.8998793727382388,0.9154589371980677,0.8972307692307693,0.902948402948403,0.9175757575757576,0.9050279329608939
OVER,CART,auc,0.6458638631761178,0.03685261984730111,0.6151174062903921,0.7016068866571018,0.6245225362872422,0.6650103519668737,0.5685725398677557,0.6640540745803903,0.6421070907701925,0.6476988734668768,0.6528165222923702,0.6771323495819819
OVER,Naive Bayes,accuracy,0.11030042918454935,0.010631405581395838,0.1148068669527897,0.0944206008583691,0.11373390557939914,0.10407725321888411,0.10515021459227468,0.09763948497854077,0.10622317596566523,0.1276824034334764,0.11695278969957082,0.1223175965665236
OVER,Naive Bayes,precision,0.9100989729225023,0.08468421650445601,0.9523809523809523,1.0,0.8888888888888888,0.7777777777777778,0.96,0.8888888888888888,1.0,0.8095238095238095,0.8235294117647058,1.0
OVER,Naive Bayes,recall,0.01976674183640199,0.010551119115941822,0.023696682464454975,0.007058823529411765,0.02833530106257379,0.008333333333333333,0.028004667444574097,0.01871345029239766,0.01652892561983471,0.04052443384982122,0.016786570743405275,0.009685230024213076
OVER,Naive Bayes,f1,0.03845408056565547,0.020019229607211402,0.046242774566473986,0.014018691588785047,0.054919908466819226,0.016489988221436984,0.05442176870748299,0.036655211912943866,0.032520325203252036,0.07718501702610671,0.03290246768507638,0.019184652278177457
OVER,Naive Bayes,auc,0.498666471216844,0.009508834239250454,0.5061665230504093,0.5035294117647059,0.4965205917077575,0.49329710144927535,0.5073356670556204,0.49636971215918585,0.5082644628099173,0.47725146423673853,0.49308716292272303,0.5048426150121066
OVER,RBF Kernel SVC,accuracy,0.24313304721030043,0.036146750666331925,0.23068669527896996,0.22210300429184548,0.23283261802575106,0.2907725321888412,0.28969957081545067,0.22424892703862662,0.22317596566523606,0.24570815450643776,0.28969957081545067,0.18240343347639484
OVER,RBF Kernel SVC,precision,0.9110387556273568,0.022008509973141202,0.9261744966442953,0.8881987577639752,0.8837209302325582,0.8874458874458875,0.9113924050632911,0.9342105263157895,0.9241379310344827,0.9197530864197531,0.8909090909090909,0.9444444444444444
OVER,RBF Kernel SVC,recall,0.18265050556632995,0.05041379942015554,0.16350710900473933,0.16823529411764707,0.179456906729634,0.24404761904761904,0.25204200700116686,0.16608187134502925,0.15820543093270367,0.17759237187127533,0.23501199040767387,0.08232445520581114
OVER,RBF Kernel SVC,f1,0.3010120088455636,0.07078275488088501,0.27794561933534745,0.2828882294757666,0.29833169774288515,0.3828197945845005,0.39488117001828155,0.282025819265144,0.27016129032258074,0.29770229770229767,0.3719165085388994,0.1514476614699332
OVER,RBF Kernel SVC,auc,0.5001194699094633,0.02051665330903969,0.5192535545023697,0.4743615494978479,0.4720813945412875,0.4807194616977226,0.4860210035005834,0.5181058707374496,0.5143968331134107,0.5189037128173581,0.4950570156120001,0.5222943030746037
OVER,Random Forest,accuracy,0.7388412017167382,0.027736968104550095,0.7081545064377682,0.7113733905579399,0.7811158798283262,0.7478540772532188,0.7585836909871244,0.7339055793991416,0.7457081545064378,0.6931330472103004,0.7414163090128756,0.7671673819742489
OVER,Random Forest,precision,0.9474182866998672,0.010132166032051757,0.9440993788819876,0.9574803149606299,0.9398084815321477,0.9508196721311475,0.9501424501424501,0.9662058371735791,0.9525222551928784,0.9354330708661417,0.9445277361319341,0.9331436699857752
OVER,Random Forest,recall,0.7535803510478012,0.03430875208301014,0.7203791469194313,0.7152941176470589,0.8110979929161747,0.7595238095238095,0.7782963827304551,0.735672514619883,0.7579693034238488,0.7079856972586412,0.7553956834532374,0.7941888619854721
OVER,Random Forest,f1,0.8389927049340189,0.020250396299963554,0.8172043010752689,0.8188552188552188,0.8707224334600759,0.844473858371939,0.8556767158434895,0.8353253652058433,0.8441814595660748,0.8059701492537312,0.8394403730846103,0.8580771746239373
OVER,Random Forest,auc,0.6765221297606734,0.028178655423845088,0.655644118914261,0.6930129124820661,0.6467254670463227,0.7004140786749482,0.6558148580318942,0.7249791144527987,0.6907493575942774,0.6335627411024389,0.6889223315225371,0.6753963177851889
OVER,AdaBoost,accuracy,0.8739270386266095,0.011164872159361927,0.869098712446352,0.871244635193133,0.8873390557939914,0.8776824034334764,0.8723175965665236,0.8905579399141631,0.8830472103004292,0.8723175965665236,0.8551502145922747,0.8605150214592274
OVER,AdaBoost,precision,0.9207596783222752,0.009094536105094357,0.9149425287356322,0.9284037558685446,0.9244851258581236,0.9191685912240185,0.9320843091334895,0.9342560553633218,0.917420814479638,0.9195804195804196,0.911660777385159,0.9055944055944056
OVER,AdaBoost,recall,0.941811808487263,0.010257682218897016,0.943127962085308,0.9305882352941176,0.9539551357733176,0.9476190476190476,0.9288214702450408,0.9473684210526315,0.9574970484061394,0.9404052443384983,0.9280575539568345,0.940677966101695
OVER,AdaBoost,f1,0.9311194561237695,0.00668078615571886,0.9288214702450409,0.9294947121034077,0.9389889599070307,0.9331770222743259,0.9304500292226767,0.9407665505226481,0.9370306181398035,0.929876252209782,0.9197860962566845,0.9228028503562946
OVER,AdaBoost,auc,0.5826078624382726,0.018679425873414406,0.5511094355881087,0.5933428981348637,0.5887422737690118,0.5933747412008281,0.5777440684558537,0.6035543403964457,0.5493367594971873,0.5992348802337653,0.5813757157539274,0.5882635113527344
OVER,MLP,accuracy,0.49699570815450644,0.3070056477656271,0.40772532188841204,0.10193133047210301,0.5944206008583691,0.19206008583690987,0.17381974248927037,0.9098712446351931,0.5804721030042919,0.8165236051502146,0.8948497854077253,0.2982832618025751
OVER,MLP,precision,0.9147172353671725,0.019557574752272648,0.9244186046511628,0.8823529411764706,0.9135802469135802,0.9306930693069307,0.9484536082474226,0.920392584514722,0.9269662921348315,0.9073170731707317,0.8948497854077253,0.8981481481481481
OVER,MLP,recall,0.4918437424721085,0.3769371408904251,0.3767772511848341,0.01764705882352941,0.6115702479338843,0.11190476190476191,0.1073512252042007,0.9871345029239766,0.5844155844155844,0.8867699642431466,1.0,0.23486682808716708
OVER,MLP,f1,0.5578550289903738,0.34095782895851046,0.5353535353535354,0.03460207612456747,0.7326732673267327,0.19978746014877793,0.19287211740041926,0.9525959367945825,0.716871832005793,0.8969258589511754,0.9445073612684032,0.3723608445297505
OVER,MLP,auc,0.5223870737795049,0.019485251052223145,0.5406613528651443,0.4966284074605452,0.5175498298492951,0.5179089026915114,0.520342279268767,0.5195412774360143,0.5627960275019098,0.5347828315839389,0.5,0.5136598291379232
