Sampling,Model,Metric,Average,Standard Deviation,Trial 0,Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9
STANDARD,ID3 (Underfitting),f1,0.9504957576258608,0.004006921945537558,0.9451046972269384,0.9510410804727067,0.9516310461192351,0.9522203485103992,0.952808988764045,0.9586592178770948,0.9504504504504505,0.9492671927846674,0.9492671927846674,0.9445073612684032
STANDARD,ID3,accuracy,0.8861587982832618,0.010566838738668233,0.8669527896995708,0.8959227467811158,0.9012875536480687,0.8948497854077253,0.8948497854077253,0.8755364806866953,0.8851931330472103,0.8830472103004292,0.880901287553648,0.8830472103004292
STANDARD,ID3,TP,771,13.379088160259652,756,776,784,777,793,780,766,765,749,764
STANDARD,ID3,FN,73,10.392304845413264,79,69,62,70,55,78,78,77,93,70
STANDARD,ID3,FP,64,5.744562646538029,73,63,59,68,66,53,63,71,62,66
STANDARD,ID3,TN,23,4.69041575982343,24,24,27,17,18,21,25,19,28,32
STANDARD,ID3,precision,0.9229041913388121,0.006964063402391248,0.9119420989143546,0.9249106078665077,0.930011862396204,0.919526627218935,0.9231664726426076,0.936374549819928,0.9240048250904704,0.9150717703349283,0.9235511713933415,0.9204819277108434
STANDARD,ID3,recall,0.9133784002381308,0.012499420367826202,0.9053892215568863,0.9183431952662722,0.9267139479905437,0.9173553719008265,0.9351415094339622,0.9090909090909091,0.9075829383886256,0.9085510688836105,0.8895486935866983,0.9160671462829736
STANDARD,ID3,f1,0.9180735544918079,0.00770419122113278,0.9086538461538461,0.9216152019002375,0.9283599763173475,0.9184397163120567,0.9291154071470417,0.9225310467179183,0.9157202630005976,0.9117997616209773,0.9062310949788264,0.9182692307692307
STANDARD,ID3 (Overfitting),accuracy,0.8524678111587983,0.012687891112351031,0.8369098712446352,0.8583690987124464,0.8701716738197425,0.851931330472103,0.8701716738197425,0.8594420600858369,0.8487124463519313,0.8412017167381974,0.8336909871244635,0.8540772532188842
STANDARD,ID3 (Overfitting),TP,771,13.379088160259652,756,776,784,777,793,780,766,765,749,764
STANDARD,ID3 (Overfitting),FN,73,10.392304845413264,79,69,62,70,55,78,78,77,93,70
STANDARD,ID3 (Overfitting),FP,64,5.744562646538029,73,63,59,68,66,53,63,71,62,66
STANDARD,ID3 (Overfitting),TN,23,4.69041575982343,24,24,27,17,18,21,25,19,28,32
STANDARD,ID3 (Overfitting),precision,0.9229041913388121,0.006964063402391248,0.9119420989143546,0.9249106078665077,0.930011862396204,0.919526627218935,0.9231664726426076,0.936374549819928,0.9240048250904704,0.9150717703349283,0.9235511713933415,0.9204819277108434
STANDARD,ID3 (Overfitting),recall,0.9133784002381308,0.012499420367826202,0.9053892215568863,0.9183431952662722,0.9267139479905437,0.9173553719008265,0.9351415094339622,0.9090909090909091,0.9075829383886256,0.9085510688836105,0.8895486935866983,0.9160671462829736
STANDARD,ID3 (Overfitting),f1,0.9180735544918079,0.00770419122113278,0.9086538461538461,0.9216152019002375,0.9283599763173475,0.9184397163120567,0.9291154071470417,0.9225310467179183,0.9157202630005976,0.9117997616209773,0.9062310949788264,0.9182692307692307
STANDARD,CART,accuracy,0.855901287553648,0.0049052057728165045,0.851931330472103,0.8508583690987125,0.8540772532188842,0.8583690987124464,0.8594420600858369,0.8658798283261803,0.8497854077253219,0.8594420600858369,0.8551502145922747,0.8540772532188842
STANDARD,CART,TP,777,4.898979485566356,774,768,779,778,779,788,776,777,778,776
STANDARD,CART,FN,66,5.196152422706632,61,77,67,69,69,70,68,65,64,58
STANDARD,CART,FP,67,7.211102550927978,77,62,69,63,62,55,72,66,71,78
STANDARD,CART,TN,20,2.8284271247461903,20,25,17,22,22,19,16,24,19,20
STANDARD,CART,precision,0.9201415567426963,0.008105864873515554,0.9095182138660399,0.9253012048192771,0.9186320754716981,0.925089179548157,0.9262782401902497,0.9347568208778173,0.9150943396226415,0.9217081850533808,0.9163722025912838,0.9086651053864169
